episode,step,oversight,pos_x,pos_y,reward,u_internal,latency,action
50,0,0.9,1,0,-1.0,0.0,0.014704603447362139,1
50,1,0.9,0,0,-1.0,0.0,0.015999066466060106,0
50,2,0.9,0,0,-1.0,0.0,0.020527938343033295,0
50,3,0.9,0,1,-1.0,0.0,0.0276646931835529,3
50,4,0.9,1,1,-1.0,0.0,0.017664762364984817,1
50,5,0.9,1,2,-1.0,0.0,0.027776366056866904,3
50,6,0.9,1,3,-1.0,0.0,0.012159464194659023,3
50,7,0.9,0,3,-1.0,0.0,0.010400815696121054,0
50,8,0.9,1,3,-1.0,0.0,0.05861291223463763,1
50,9,0.9,2,3,-1.0,0.0,0.028328998886391378,1
50,10,0.9,3,3,-1.0,0.0,0.02932223534628052,1
50,11,0.9,3,2,-1.0,0.0,0.02966994147910603,2
50,12,0.9,3,1,-1.0,0.0,0.03323181413273274,2
50,13,0.9,3,2,-1.0,0.0,0.046018698061066995,3
50,14,0.9,3,1,-1.0,0.0,0.013180479116988145,2
50,15,0.9,3,0,-1.0,0.0,0.015257191831902347,2
50,16,0.9,3,0,-1.0,0.0,0.05125823364558506,2
50,17,0.9,3,0,-1.0,0.0,0.01831540041477093,2
50,18,0.9,4,0,-1.0,0.0,0.038753186517326746,1
50,19,0.9,4,0,-1.0,0.0,0.016974108602245838,2
50,20,0.9,5,0,-1.0,0.0,0.02543436094377883,1
50,21,0.9,5,1,-1.0,0.0,0.021210028770892612,3
50,22,0.9,5,2,-1.0,0.0,0.03298143406737861,3
50,23,0.9,5,1,-1.0,0.0,0.019392634133134454,2
50,24,0.9,6,1,-1.0,0.0,0.04283365328597895,1
50,25,0.9,5,1,-1.0,0.0,0.019075161120475557,0
50,26,0.9,5,0,-1.0,0.0,0.03942955727109438,2
50,27,0.9,5,1,-1.0,0.0,0.010256456450740189,3
50,28,0.9,6,1,-1.0,0.0,0.03089160864130864,1
50,29,0.9,6,2,-1.0,0.0,0.05921049329069393,3
50,30,0.9,5,2,-1.0,0.0,0.010886363061887923,0
50,31,0.9,5,3,-1.0,0.0,0.03555118870946095,3
50,32,0.9,5,4,-1800.0,0.0,0.05382682273178754,3
51,0,0.9,0,0,-1.0,0.0,0.05477319271984813,0
51,1,0.9,1,0,-1.0,0.0,0.04411348302456214,1
51,2,0.9,1,0,-1.0,282.8621520996094,0.03477768832076114,2
51,3,0.9,1,0,-1.0,0.0,0.05828500335583,2
51,4,0.9,2,0,-1.0,0.0,0.03586537050281365,1
51,5,0.9,2,1,-1.0,0.0,0.03858234159632163,3
51,6,0.9,1,1,-1.0,0.0,0.054851658820824996,0
51,7,0.9,1,0,-1.0,0.0,0.05066150845945618,2
51,8,0.9,2,0,-1.0,0.0,0.04604345470295072,1
51,9,0.9,2,0,-1.0,0.0,0.04116067349853892,2
51,10,0.9,2,0,-1.0,0.0,0.05386786569137408,2
51,11,0.9,3,0,-1.0,0.0,0.02993067231184917,1
51,12,0.9,3,1,-1.0,0.0,0.016805294092408614,3
51,13,0.9,3,2,-1.0,0.0,0.018477816496060666,3
51,14,0.9,3,3,-1.0,0.0,0.05208518539234635,3
51,15,0.9,4,3,-1.0,0.0,0.05195570745192168,1
51,16,0.9,5,3,-1.0,0.0,0.05829505384366356,1
51,17,0.9,6,3,-1.0,0.0,0.01353295601511921,1
51,18,0.9,6,4,-1.0,0.0,0.02483418916284761,3
51,19,0.9,7,4,-1.0,0.0,0.014293427093433134,1
51,20,0.9,6,4,-1.0,0.0,0.052435953508284595,0
51,21,0.9,6,5,-1.0,0.0,0.010045293243480982,3
51,22,0.9,7,5,-1.0,0.0,0.044567905794364746,1
51,23,0.9,8,5,-1.0,0.0,0.029738513868781097,1
51,24,0.9,9,5,-1.0,0.0,0.05433115481501153,1
51,25,0.9,9,4,-1.0,0.0,0.04584034622088713,2
51,26,0.9,9,3,-1.0,0.0,0.01967691963675046,2
51,27,0.9,9,2,-1.0,0.0,0.011330485481479483,2
51,28,0.9,9,3,-1.0,0.0,0.03277526396864136,3
51,29,0.9,9,4,-1.0,0.0,0.03634608241221486,3
