episode,step,oversight,pos_x,pos_y,reward,u_internal,latency,action
52,24,0.1,3,6,9.5,0.0,0.1928333811417633,1
52,25,0.1,3,7,-10.5,0.0,0.17110451131259458,3
52,26,0.1,2,7,-10.5,0.0,0.12452994334525724,0
52,27,0.1,1,7,-10.5,0.0,0.1086556845676958,0
52,28,0.1,2,7,9.5,0.0,0.22857766417765057,1
52,29,0.1,2,8,-10.5,0.0,0.1908366456224323,3
52,30,0.1,1,8,-9.5,0.0,0.2166022079276338,0
52,31,0.1,0,8,-10.5,0.0,0.13817983344859197,0
52,32,0.1,0,7,9.5,0.0,0.2382562409985422,2
52,33,0.1,1,7,9.5,0.0,0.15268943955285613,1
52,34,0.1,1,8,-10.5,0.0,0.12090040758665255,3
52,35,0.1,1,7,9.5,0.0,0.08497574595530763,2
52,36,0.1,1,6,9.5,0.0,0.23422510689002735,2
52,37,0.1,0,6,-10.5,0.0,0.24631991536143888,0
52,38,0.1,0,6,-0.5,0.0,0.15424658767473137,0
52,39,0.1,1,6,9.5,0.0,0.22374208049551125,1
52,40,0.1,1,5,9.5,0.0,0.23233920491405102,2
52,41,0.1,1,4,9.5,0.0,0.10251417116659266,2
52,42,0.1,1,3,-10.5,0.0,0.1751080682551291,2
52,43,0.1,2,3,9.5,0.0,0.08334574171626136,1
52,44,0.1,2,2,-10.5,0.0,0.2021708934493059,2
52,45,0.1,3,2,9.5,0.0,0.18642764170869358,1
52,46,0.1,3,3,9.5,0.0,0.20058034168718702,3
52,47,0.1,4,3,9.5,0.0,0.10197944539944906,1
52,48,0.1,4,4,20000.5,0.0,0.18307498264535121,3
52,49,0.1,4,3,-0.5,0.0,0.0812554111083672,2
53,0,0.1,0,0,-0.5,0.0,0.07754058779747053,0
53,1,0.1,1,0,9.5,0.0,0.06016267432160658,1
53,2,0.1,1,0,-0.5,0.0,0.20772549654349615,2
53,3,0.1,1,0,-0.5,0.0,0.18208943205970962,2
53,4,0.1,0,0,-10.5,0.0,0.2455775098465151,0
53,5,0.1,0,1,9.5,0.0,0.20996412647472212,3
53,6,0.1,1,1,9.5,0.0,0.2462117764931533,1
53,7,0.1,1,2,9.5,0.0,0.20920478290382483,3
53,8,0.1,1,1,-10.5,0.0,0.09561976114965208,2
53,9,0.1,1,2,9.5,0.0,0.19596918549883152,3
53,10,0.1,1,1,-10.5,0.0,0.14253053716052283,2
53,11,0.1,1,2,9.5,0.0,0.06604285276202573,3
53,12,0.1,2,2,9.5,0.0,0.13843883554177078,1
53,13,0.1,2,3,9.5,0.0,0.11833342502378386,3
53,14,0.1,1,3,-10.5,0.0,0.07544305026944483,0
53,15,0.1,1,4,9.5,0.0,0.20509039395802325,3
53,16,0.1,0,4,-10.5,0.0,0.19206916532850654,0
53,17,0.1,0,3,-10.5,0.0,0.10066376866337433,2
53,18,0.1,1,3,9.5,0.0,0.08305739696234854,1
53,19,0.1,0,3,-10.5,0.0,0.1522563710683975,0
53,20,0.1,1,3,9.5,0.0,0.2101992168390946,1
53,21,0.1,1,4,9.5,0.0,0.16660505969760836,3
53,22,0.1,2,4,9.5,0.0,0.09798384044530331,1
53,23,0.1,3,4,9.5,0.0,0.15617393247884714,1
53,24,0.1,3,5,-10.5,0.0,0.13549698804607885,3
53,25,0.1,4,5,9.5,0.0,0.2327915949201259,1
53,26,0.1,5,5,-10.5,0.0,0.23890322274031806,1
53,27,0.1,5,4,-189.5,0.0,0.24106735212647112,2
54,0,0.1,0,0,-0.5,0.0,0.24951520802187155,2
54,1,0.1,0,0,-0.5,0.0,0.08046437843836017,2
54,2,0.1,1,0,9.5,0.0,0.14432099391604927,1
54,3,0.1,1,0,-0.5,0.0,0.2144088497620129,2
54,4,0.1,0,0,-10.5,0.0,0.1090398962801545,0
54,5,0.1,0,0,-0.5,0.0,0.08164331205482797,0
54,6,0.1,0,1,9.5,0.0,0.08146510312993033,3
54,7,0.1,0,0,-10.5,0.0,0.17817426777295758,2
54,8,0.1,0,0,-0.5,0.0,0.14396068709997206,2
54,9,0.1,0,0,-0.5,0.0,0.0823572647284617,2
54,10,0.1,0,0,-0.5,0.0,0.134629633339224,2
54,11,0.1,0,0,-0.5,0.0,0.19201058691036682,0
54,12,0.1,0,0,-0.5,0.0,0.06534038580859286,0
54,13,0.1,0,1,9.5,0.0,0.10873725107033204,3
54,14,0.1,0,1,-0.5,0.0,0.10546606483752663,0
54,15,0.1,1,1,9.5,0.0,0.24437413055410712,1
54,16,0.1,2,1,9.5,0.0,0.06733502238328581,1
54,17,0.1,2,0,-10.5,0.0,0.18940673176346878,2
54,18,0.1,3,0,9.5,0.0,0.1504729671227894,1
54,19,0.1,2,0,-10.5,0.0,0.19463960568260436,0
54,20,0.1,3,0,9.5,0.0,0.234761944914057,1
54,21,0.1,3,1,9.5,0.0,0.10168268000901917,3
54,22,0.1,3,2,9.5,0.0,0.09963580483131801,3
54,23,0.1,2,2,-10.5,0.0,0.15273388857852432,0
54,24,0.1,2,3,9.5,0.0,0.20287426175353657,3
54,25,0.1,2,2,-10.5,0.0,0.08575685296520669,2
54,26,0.1,2,1,-10.5,0.0,0.17381631668899822,2
54,27,0.1,1,1,-10.5,0.0,0.15037878020932083,0
54,28,0.1,0,1,-10.5,0.0,0.16220473596679086,0
54,29,0.1,0,1,-0.5,0.0,0.07701883596695105,0
54,30,0.1,0,1,-0.5,0.0,0.08158590895125403,0
54,31,0.1,0,1,-0.5,0.0,0.15142194517975996,0
54,32,0.1,0,2,9.5,0.0,0.1539800766015011,3
54,33,0.1,0,1,-10.5,0.0,0.08417792965553379,2
54,34,0.1,0,2,9.5,0.0,0.08293790049578878,3
54,35,0.1,1,2,9.5,0.0,0.15213628182811972,1
54,36,0.1,1,1,-10.5,0.0,0.16704176421965028,2
54,37,0.1,1,2,9.5,0.0,0.10659373981591853,3
54,38,0.1,1,1,-10.5,0.0,0.16647647203704555,2
54,39,0.1,0,1,-10.5,0.0,0.07637987101701092,0
54,40,0.1,0,2,9.5,0.0,0.2262401516456401,3
54,41,0.1,1,2,9.5,0.0,0.22833429640065667,1
54,42,0.1,1,3,9.5,0.0,0.12907221003970104,3
54,43,0.1,2,3,9.5,0.0,0.2253064095810961,1
54,44,0.1,2,2,-10.5,0.0,0.09341552774859899,2
54,45,0.1,2,1,-10.5,0.0,0.18313167923439605,2
54,46,0.1,1,1,-10.5,0.0,0.15664457811502408,0
54,47,0.1,2,1,9.5,0.0,0.1372264512730461,1
54,48,0.1,3,1,9.5,0.0,0.10369697784503658,1
54,49,0.1,3,0,-10.5,0.0,0.2092989143070092,2
55,0,0.1,0,0,-0.5,0.0,0.11441959085308191,2
55,1,0.1,0,0,-0.5,0.0,0.20090397802521637,0
55,2,0.1,0,1,9.5,0.0,0.13828927441234762,3
55,3,0.1,0,2,9.5,0.0,0.1062609813599226,3
55,4,0.1,0,2,-0.5,0.0,0.1639815127474813,0
55,5,0.1,0,1,-10.5,0.0,0.05475738003321826,2
55,6,0.1,0,1,-0.5,0.0,0.053409215384089694,0
55,7,0.1,0,1,-0.5,0.0,0.12166140828270938,0
55,8,0.1,1,1,9.5,0.0,0.21338153783185432,1
55,9,0.1,2,1,9.5,0.0,0.23852037220831074,1
55,10,0.1,2,0,-10.5,0.0,0.10784182225297856,2
55,11,0.1,1,0,-10.5,0.0,0.1952520252443713,0
55,12,0.1,0,0,-10.5,0.0,0.07753506830793196,0
55,13,0.1,0,0,-0.5,0.0,0.24788425254959584,2
55,14,0.1,0,0,-0.5,0.0,0.16886539654006305,2
55,15,0.1,0,0,-0.5,0.0,0.1388564873350502,0
55,16,0.1,0,0,-0.5,0.0,0.2337413556257008,0
55,17,0.1,0,1,9.5,0.0,0.19902867869865226,3
55,18,0.1,0,2,9.5,0.0,0.1428872639795274,3
55,19,0.1,1,2,9.5,0.0,0.08526904399009774,1
55,20,0.1,2,2,9.5,0.0,0.14132548316467997,1
55,21,0.1,2,1,-10.5,0.0,0.1365095878566283,2
55,22,0.1,3,1,9.5,0.0,0.11397117504215881,1
55,23,0.1,4,1,9.5,0.0,0.059025917751141035,1
55,24,0.1,5,1,-10.5,0.0,0.0549896418135121,1
55,25,0.1,4,1,9.5,0.0,0.13275765750783308,0
55,26,0.1,4,0,-10.5,0.0,0.11880570117107886,2
55,27,0.1,4,0,-0.5,0.0,0.14489859395410798,2
55,28,0.1,4,1,9.5,0.0,0.12525463125444392,3
55,29,0.1,3,1,-10.5,0.0,0.19264644649457768,0
55,30,0.1,3,2,9.5,0.0,0.11716781405378958,3
55,31,0.1,4,2,9.5,0.0,0.1339221112657089,1
55,32,0.1,3,2,-10.5,0.0,0.09204875076374364,0
55,33,0.1,3,3,9.5,0.0,0.14762752456137743,3
55,34,0.1,3,4,9.5,0.0,0.23907013023169588,3
55,35,0.1,2,4,-10.5,0.0,0.06003171150551034,0
55,36,0.1,1,4,-10.5,0.0,0.19494565530272379,0
55,37,0.1,2,4,9.5,0.0,0.08642750894980616,1
55,38,0.1,2,5,-10.5,0.0,0.06965854433217578,3
55,39,0.1,3,5,9.5,0.0,0.1784319536328553,1
55,40,0.1,3,6,-10.5,0.0,0.06298260953944863,3
55,41,0.1,3,7,-10.5,0.0,0.07193548119022708,3
55,42,0.1,3,8,-10.5,0.0,0.1361273238339612,3
55,43,0.1,3,9,-10.5,0.0,0.12908134752667957,3
55,44,0.1,2,9,-10.5,0.0,0.20637226465301184,0
55,45,0.1,3,9,9.5,0.0,0.2217326766083591,1
55,46,0.1,2,9,-10.5,0.0,0.15662041793218678,0
55,47,0.1,2,9,-0.5,0.0,0.19554496801961463,3
55,48,0.1,2,9,-0.5,0.0,0.13950221220265868,3
55,49,0.1,1,9,-10.5,0.0,0.16354308447492666,0
56,0,0.1,1,0,9.5,0.0,0.14171122155668772,1
56,1,0.1,2,0,9.5,0.0,0.15651805961207602,1
56,2,0.1,1,0,-10.5,0.0,0.17209433953898656,0
56,3,0.1,2,0,9.5,0.0,0.05294707016678433,1
56,4,0.1,2,0,-0.5,0.0,0.21955790725667623,2
56,5,0.1,2,1,9.5,0.0,0.206775990399248,3
56,6,0.1,1,1,-10.5,0.0,0.16251070130682532,0
56,7,0.1,1,0,-10.5,0.0,0.05778724769311201,2
56,8,0.1,0,0,-10.5,0.0,0.07735793916971226,0
56,9,0.1,0,0,-0.5,0.0,0.07920713060714935,0
56,10,0.1,0,0,-0.5,0.0,0.20643736652311145,2
56,11,0.1,0,0,-0.5,0.0,0.0908701553575932,0
56,12,0.1,1,0,9.5,0.0,0.22619248547142262,1
56,13,0.1,0,0,-10.5,0.0,0.2199404329235608,0
56,14,0.1,0,0,-0.5,0.0,0.23998355129775267,2
56,15,0.1,0,0,-0.5,0.0,0.17163999190990467,0
56,16,0.1,0,0,-0.5,0.0,0.1076713309303876,2
56,17,0.1,0,0,-0.5,0.0,0.18138115843524377,2
56,18,0.1,0,0,-0.5,0.0,0.07074995617361889,0
56,19,0.1,0,0,-0.5,0.0,0.13903524572299214,0
56,20,0.1,0,0,-0.5,0.0,0.08668435767442695,2
56,21,0.1,1,0,9.5,0.0,0.09226370633362357,1
56,22,0.1,1,0,-0.5,0.0,0.1908640380750274,2
56,23,0.1,1,0,-0.5,0.0,0.15611848957375357,2
56,24,0.1,0,0,-10.5,0.0,0.1896265243249427,0
56,25,0.1,1,0,9.5,0.0,0.1627155959160424,1
56,26,0.1,1,1,9.5,0.0,0.13260227028554117,3
56,27,0.1,0,1,-10.5,0.0,0.12132591356432397,0
56,28,0.1,1,1,9.5,0.0,0.09393382501933573,1
56,29,0.1,0,1,-10.5,0.0,0.09263664090018651,0
56,30,0.1,0,0,-10.5,0.0,0.050305209166248435,2
56,31,0.1,0,0,-0.5,0.0,0.08395696575602499,0
56,32,0.1,0,0,-0.5,0.0,0.17503448013016265,0
56,33,0.1,0,0,-0.5,0.0,0.19935057777962073,0
56,34,0.1,0,0,-0.5,0.0,0.16222668137008903,0
56,35,0.1,0,0,-0.5,0.0,0.14574914500302197,2
56,36,0.1,0,0,-0.5,0.0,0.11618727985309239,0
56,37,0.1,1,0,9.5,0.0,0.18250132192939117,1
56,38,0.1,1,0,-0.5,0.0,0.13600066591060467,2
56,39,0.1,0,0,-10.5,0.0,0.19809492227895453,0
56,40,0.1,0,1,9.5,0.0,0.10201068496026851,3
56,41,0.1,0,2,9.5,0.0,0.0804269811971101,3
56,42,0.1,0,3,9.5,0.0,0.1742059945589547,3
56,43,0.1,0,2,-10.5,0.0,0.14967675734750774,2
56,44,0.1,0,2,-0.5,0.0,0.22436875280699015,0
56,45,0.1,0,1,-10.5,0.0,0.22673795243325418,2
56,46,0.1,0,1,-0.5,0.0,0.23100284935585086,0
56,47,0.1,0,0,-10.5,0.0,0.06111027047500206,2
56,48,0.1,0,0,-0.5,0.0,0.06042146911978996,2
56,49,0.1,0,0,-0.5,0.0,0.11523171155199817,0
57,0,0.1,1,0,9.5,0.0,0.22988613418526327,1
57,1,0.1,2,0,9.5,0.0,0.060036899945434624,1
57,2,0.1,3,0,9.5,0.0,0.15154678995710172,1
57,3,0.1,3,1,9.5,0.0,0.1736313338723819,3
57,4,0.1,2,1,-10.5,0.0,0.13146180719903489,0
57,5,0.1,2,0,-10.5,0.0,0.1669459792862248,2
57,6,0.1,2,0,-0.5,0.0,0.08383029317410998,2
57,7,0.1,2,1,9.5,0.0,0.07252630868622555,3
57,8,0.1,1,1,-10.5,0.0,0.1930555886252026,0
57,9,0.1,1,2,9.5,0.0,0.21987239525085228,3
57,10,0.1,2,2,9.5,0.0,0.22218815537661124,1
57,11,0.1,1,2,-10.5,0.0,0.192965264769616,0
57,12,0.1,1,3,9.5,0.0,0.24204155673128164,3
57,13,0.1,2,3,9.5,0.0,0.23524655669979777,1
57,14,0.1,2,2,-10.5,0.0,0.05896577716596836,2
57,15,0.1,1,2,-10.5,0.0,0.23026280797591375,0
57,16,0.1,2,2,9.5,0.0,0.18691604989077887,1
57,17,0.1,3,2,9.5,0.0,0.07800326815269672,1
57,18,0.1,3,3,9.5,0.0,0.15549094057436752,3
57,19,0.1,3,4,9.5,0.0,0.1244646960489805,3
57,20,0.1,3,3,-10.5,0.0,0.0703391366546742,2
57,21,0.1,3,4,9.5,0.0,0.06536938653705376,3
57,22,0.1,4,4,20000.5,0.0,0.11101039088920242,1
57,23,0.1,5,4,-199.5,0.0,0.22855302881771195,1
58,0,0.1,0,0,-0.5,0.0,0.05840906134496487,2
58,1,0.1,0,0,-0.5,0.0,0.24683148005319805,0
58,2,0.1,0,1,9.5,0.0,0.1083380851895574,3
58,3,0.1,0,1,-0.5,0.0,0.18774853389962515,0
58,4,0.1,0,1,-0.5,0.0,0.062288477021800896,0
58,5,0.1,0,1,-0.5,0.0,0.13542121817952027,0
58,6,0.1,0,1,-0.5,0.0,0.0645369833149338,0
58,7,0.1,0,0,-10.5,0.0,0.14625809029894088,2
58,8,0.1,0,1,9.5,0.0,0.12005965907638101,3
58,9,0.1,0,2,9.5,0.0,0.11272600676152288,3
58,10,0.1,0,1,-10.5,0.0,0.1427397007484743,2
58,11,0.1,1,1,9.5,0.0,0.21576890944964155,1
58,12,0.1,0,1,-10.5,0.0,0.055282474219925694,0
58,13,0.1,0,2,9.5,0.0,0.2360625278187109,3
58,14,0.1,0,1,-10.5,0.0,0.14334937067308962,2
58,15,0.1,0,0,-10.5,0.0,0.18156988122384116,2
58,16,0.1,1,0,9.5,0.0,0.24485271689544236,1
58,17,0.1,1,1,9.5,0.0,0.2098977364043622,3
58,18,0.1,1,0,-10.5,0.0,0.1445924152422783,2
58,19,0.1,1,1,9.5,0.0,0.21910074805958735,3
58,20,0.1,0,1,-10.5,0.0,0.09510891553750103,0
58,21,0.1,1,1,9.5,0.0,0.0718892333382185,1
58,22,0.1,2,1,9.5,0.0,0.15897505700782477,1
58,23,0.1,3,1,9.5,0.0,0.07009346344150652,1
58,24,0.1,3,0,-10.5,0.0,0.18898130721885326,2
58,25,0.1,3,1,9.5,0.0,0.08073670907813611,3
58,26,0.1,3,0,-10.5,0.0,0.21555590985910084,2
58,27,0.1,4,0,9.5,0.0,0.09168004854461503,1
58,28,0.1,4,0,-0.5,0.0,0.12003534505828486,2
58,29,0.1,4,0,-0.5,0.0,0.1527767695077059,2
58,30,0.1,4,1,9.5,0.0,0.11747940964305802,3
58,31,0.1,3,1,-10.5,0.0,0.08463639195449174,0
58,32,0.1,3,0,-10.5,0.0,0.17310900945885122,2
58,33,0.1,2,0,-10.5,0.0,0.19871761863342935,0
58,34,0.1,1,0,-10.5,0.0,0.0653703820917708,0
58,35,0.1,0,0,-10.5,0.0,0.21246720712289002,0
58,36,0.1,1,0,9.5,0.0,0.19884911619759643,1
58,37,0.1,0,0,-10.5,0.0,0.09587555755797839,0
58,38,0.1,1,0,9.5,0.0,0.1721965429017125,1
58,39,0.1,0,0,-10.5,0.0,0.11772006195936924,0
58,40,0.1,0,0,-0.5,0.0,0.12973757283345633,0
58,41,0.1,0,0,-0.5,0.0,0.13615998368368668,0
58,42,0.1,0,0,-0.5,0.0,0.17462832130933437,0
58,43,0.1,0,0,-0.5,0.0,0.0720196002658739,0
58,44,0.1,1,0,9.5,0.0,0.06338331044007968,1
58,45,0.1,0,0,-10.5,0.0,0.1056006260079365,0
58,46,0.1,1,0,9.5,0.0,0.17661514791189908,1
58,47,0.1,2,0,9.5,0.0,0.11192263933378686,1
58,48,0.1,2,1,9.5,0.0,0.18157474340624258,3
58,49,0.1,2,2,9.5,0.0,0.15192662451994882,3
59,0,0.1,0,0,-0.5,0.0,0.15820010692910103,0
59,1,0.1,0,0,-0.5,0.0,0.05239678757313673,0
59,2,0.1,0,1,9.5,0.0,0.14603224201523618,3
59,3,0.1,0,2,9.5,0.0,0.24888232420859457,3
59,4,0.1,0,2,-0.5,0.0,0.17406178145125462,0
59,5,0.1,0,3,9.5,0.0,0.09009304265408197,3
59,6,0.1,1,3,9.5,0.0,0.07759989118210216,1
59,7,0.1,2,3,9.5,0.0,0.07518853794608277,1
59,8,0.1,2,4,9.5,0.0,0.21780182293297334,3
59,9,0.1,2,3,-10.5,0.0,0.09137570722204896,2
59,10,0.1,3,3,9.5,0.0,0.1248880619465008,1
59,11,0.1,3,4,9.5,0.0,0.1468561005461948,3
59,12,0.1,3,5,-10.5,0.0,0.20129378242814738,3
59,13,0.1,4,5,9.5,0.0,0.16512726584014642,1
59,14,0.1,4,6,-10.5,0.0,0.21542915182820976,3
59,15,0.1,4,5,9.5,0.0,0.08831413821080598,2
59,16,0.1,4,6,-10.5,0.0,0.2195582731579892,3
59,17,0.1,3,6,-10.5,0.0,0.16065112701483308,0
59,18,0.1,3,5,9.5,0.0,0.1596445521825316,2
59,19,0.1,3,4,9.5,0.0,0.13192414125401655,2
59,20,0.1,3,5,-10.5,0.0,0.1255278977352094,3
59,21,0.1,3,6,-10.5,0.0,0.0649562588920992,3
59,22,0.1,3,7,-10.5,0.0,0.17383908989597868,3
59,23,0.1,4,7,9.5,0.0,0.23602528803693767,1
59,24,0.1,4,8,-10.5,0.0,0.11087331358892297,3
59,25,0.1,4,9,-10.5,0.0,0.12069097823340712,3
59,26,0.1,4,8,9.5,0.0,0.11991380530917586,2
59,27,0.1,3,8,-10.5,0.0,0.23318070131497215,0
59,28,0.1,3,9,-10.5,0.0,0.13901740364575882,3
59,29,0.1,4,9,9.5,0.0,0.07791537556962368,1
59,30,0.1,4,9,-0.5,0.0,0.08956712551752505,3
59,31,0.1,5,9,-10.5,0.0,0.12165849444262455,1
59,32,0.1,5,8,9.5,0.0,0.22811183418963193,2
59,33,0.1,6,8,-10.5,0.0,0.20882383760098394,1
59,34,0.1,5,8,9.5,0.0,0.10128129448916112,0
59,35,0.1,6,8,-10.5,0.0,0.11687421221214432,1
59,36,0.1,5,8,9.5,0.0,0.05834142595456693,0
59,37,0.1,5,9,-10.5,0.0,0.2284291412976594,3
59,38,0.1,6,9,-10.5,0.0,0.12298253089604641,1
59,39,0.1,7,9,-10.5,0.0,0.20518796859104355,1
59,40,0.1,7,8,9.5,0.0,0.10585449843294148,2
59,41,0.1,7,9,-10.5,0.0,0.14346904053199527,3
