episode,step,oversight,pos_x,pos_y,reward,u_internal,latency,action
50,0,0.1,0,1,0.0,0.0,0.12364934224560781,3
50,1,0.1,1,1,0.0,0.0,0.14884784742896812,1
50,2,0.1,1,0,0.0,0.0,0.09126521540853978,2
50,3,0.1,1,0,0.0,0.0,0.118259853309163,2
50,4,0.1,1,0,0.0,0.0,0.1629495695780696,2
50,5,0.1,1,1,0.0,0.0,0.0784861350762452,3
50,6,0.1,1,0,0.0,0.0,0.21584222071006293,2
50,7,0.1,1,0,0.0,0.0,0.065292974472002,2
50,8,0.1,2,0,0.0,0.0,0.06936991164327594,1
50,9,0.1,2,0,0.0,0.0,0.11620016915454418,2
50,10,0.1,3,0,0.0,0.0,0.09523738993375044,1
50,11,0.1,3,0,0.0,0.0,0.06313240551499988,2
50,12,0.1,3,0,0.0,0.0,0.08785924143470634,2
50,13,0.1,4,0,0.0,0.0,0.22826647328753163,1
50,14,0.1,5,0,0.0,0.0,0.22848537861969542,1
50,15,0.1,6,0,0.0,0.0,0.1328610991868086,1
50,16,0.1,6,0,0.0,0.0,0.15895736528293786,2
50,17,0.1,6,0,0.0,0.0,0.2370749606666016,2
50,18,0.1,6,0,0.0,0.0,0.17276181621542835,2
50,19,0.1,5,0,0.0,0.0,0.17112788102177778,0
50,20,0.1,5,0,0.0,0.0,0.2320638237873383,2
50,21,0.1,5,0,0.0,0.0,0.1412468365738886,2
50,22,0.1,4,0,0.0,0.0,0.17460757996437765,0
50,23,0.1,3,0,0.0,0.0,0.1117355347695701,0
50,24,0.1,2,0,0.0,0.0,0.20094145022147253,0
50,25,0.1,3,0,0.0,0.0,0.09895861551351702,1
50,26,0.1,3,0,0.0,0.0,0.08018600532695774,2
50,27,0.1,4,0,0.0,0.0,0.06233863375668476,1
50,28,0.1,5,0,0.0,0.0,0.24299522607222496,1
50,29,0.1,6,0,0.0,0.0,0.21438063807246238,1
50,30,0.1,6,1,0.0,0.0,0.2472915207958747,3
50,31,0.1,7,1,0.0,0.0,0.09477108426804903,1
50,32,0.1,7,0,0.0,0.0,0.06532405116670781,2
50,33,0.1,6,0,0.0,0.0,0.19096933366692137,0
50,34,0.1,6,0,0.0,0.0,0.12294541261191985,2
50,35,0.1,6,0,0.0,0.0,0.2194221317050184,2
50,36,0.1,7,0,0.0,0.0,0.05727375034277152,1
50,37,0.1,6,0,0.0,0.0,0.0616935350358721,0
50,38,0.1,5,0,0.0,0.0,0.07933830760127457,0
50,39,0.1,5,1,0.0,49928.6328125,0.11349097036161204,3
50,40,0.1,4,1,0.0,0.0,0.17505265963604882,0
50,41,0.1,4,0,0.0,0.0,0.21091722337509522,2
50,42,0.1,3,0,0.0,0.0,0.22215897451819144,0
50,43,0.1,3,0,0.0,0.0,0.133240702296558,2
50,44,0.1,4,0,0.0,0.0,0.15082612544307394,1
50,45,0.1,4,1,0.0,0.0,0.0712740894254042,3
50,46,0.1,4,2,0.0,0.0,0.18580231043587797,3
50,47,0.1,4,1,0.0,0.0,0.21760172385205406,2
50,48,0.1,4,2,0.0,0.0,0.1241398609590942,3
50,49,0.1,5,2,0.0,0.0,0.1507065265082222,1
51,0,0.9,1,0,0.0,0.0,0.05052558254459093,1
51,1,0.9,1,1,0.0,0.0,0.031101440546864402,3
51,2,0.9,2,1,0.0,0.0,0.015020877011273156,1
51,3,0.9,3,1,0.0,0.0,0.04046108850613279,1
51,4,0.9,3,0,0.0,0.0,0.059092534808548834,2
51,5,0.9,3,0,0.0,0.0,0.04109588615303465,2
51,6,0.9,4,0,0.0,0.0,0.05870559146570584,1
51,7,0.9,5,0,0.0,0.0,0.028278667051557647,1
51,8,0.9,6,0,0.0,0.0,0.022210471107660217,1
51,9,0.9,6,1,0.0,0.0,0.04536856776938543,3
51,10,0.9,5,1,0.0,0.0,0.04212970352296537,0
51,11,0.9,5,0,0.0,0.0,0.023038878966434036,2
51,12,0.9,4,0,0.0,0.0,0.04352816468152657,0
51,13,0.9,4,1,0.0,0.0,0.01580972173793526,3
51,14,0.9,3,1,0.0,0.0,0.018159260282405356,0
51,15,0.9,4,1,0.0,0.0,0.049187129343409706,1
51,16,0.9,5,1,0.0,0.0,0.048196227905140866,1
51,17,0.9,5,0,0.0,0.0,0.03482963490049663,2
51,18,0.9,6,0,0.0,0.0,0.04535773051170782,1
51,19,0.9,7,0,0.0,0.0,0.02268130933933537,1
51,20,0.9,7,1,0.0,83540.7734375,0.014587115928998848,3
51,21,0.9,7,2,0.0,0.0,0.023106549460469826,3
51,22,0.9,7,1,0.0,0.0,0.010817642794588042,2
51,23,0.9,6,1,0.0,0.0,0.02904975080596761,0
51,24,0.9,7,1,0.0,0.0,0.05512307550095182,1
51,25,0.9,7,2,0.0,0.0,0.047437351794018805,3
51,26,0.9,7,3,0.0,0.0,0.05629630208624159,3
51,27,0.9,7,4,0.0,0.0,0.020746371996006624,3
51,28,0.9,7,5,0.0,0.0,0.014404444793165203,3
51,29,0.9,6,5,0.0,0.0,0.03238530914178291,0
51,30,0.9,5,5,0.0,0.0,0.012209377368851856,0
51,31,0.9,5,4,-1799.0,0.0,0.03684365926350733,2
52,0,0.1,0,0,0.0,0.0,0.16013042609868566,0
52,1,0.1,0,0,0.0,0.0,0.1596887709995785,0
52,2,0.1,0,0,0.0,0.0,0.10959651952943156,2
52,3,0.1,1,0,0.0,0.0,0.2263920460589281,1
52,4,0.1,1,1,0.0,0.0,0.138477243865139,3
52,5,0.1,1,0,0.0,0.0,0.16386618910449796,2
52,6,0.1,1,0,0.0,0.0,0.20372054012371466,2
52,7,0.1,2,0,0.0,0.0,0.14954708423412189,1
52,8,0.1,2,0,0.0,0.0,0.24163678265875344,2
52,9,0.1,3,0,0.0,0.0,0.10476102906979337,1
52,10,0.1,3,1,0.0,0.0,0.20978528737884566,3
52,11,0.1,3,0,0.0,0.0,0.18997323867799604,2
52,12,0.1,4,0,0.0,0.0,0.1450809453686869,1
52,13,0.1,3,0,0.0,0.0,0.12079276542646669,0
52,14,0.1,2,0,0.0,0.0,0.2278167506967801,0
52,15,0.1,2,1,0.0,0.0,0.13092463541882704,3
52,16,0.1,1,1,0.0,0.0,0.11454883425435927,0
52,17,0.1,1,0,0.0,0.0,0.2179998563670329,2
52,18,0.1,0,0,0.0,0.0,0.1846743194425723,0
52,19,0.1,1,0,0.0,0.0,0.11406352253519754,1
52,20,0.1,0,0,0.0,0.0,0.06371191786748708,0
52,21,0.1,1,0,0.0,0.0,0.1107335289586559,1
52,22,0.1,2,0,0.0,0.0,0.18897976089846996,1
52,23,0.1,1,0,0.0,0.0,0.103493627092797,0
52,24,0.1,0,0,0.0,0.0,0.12907765031680868,0
52,25,0.1,0,1,0.0,0.0,0.10537449880262995,3
52,26,0.1,0,1,0.0,0.0,0.05234327847104743,0
52,27,0.1,1,1,0.0,0.0,0.11171226608442304,1
52,28,0.1,2,1,0.0,0.0,0.2273537672498595,1
52,29,0.1,1,1,0.0,0.0,0.16713070319636303,0
52,30,0.1,2,1,0.0,0.0,0.23819757263780256,1
52,31,0.1,2,2,0.0,0.0,0.1695663955097731,3
52,32,0.1,2,3,0.0,0.0,0.12671514302427095,3
52,33,0.1,3,3,0.0,0.0,0.07612529781851685,1
52,34,0.1,2,3,0.0,0.0,0.13726631440778025,0
52,35,0.1,2,4,0.0,0.0,0.10847399091456683,3
52,36,0.1,2,3,0.0,0.0,0.24260581695259326,2
52,37,0.1,1,3,0.0,0.0,0.2488035375307251,0
52,38,0.1,0,3,0.0,0.0,0.1018250359198901,0
52,39,0.1,0,2,0.0,0.0,0.23175572735405542,2
52,40,0.1,0,2,0.0,0.0,0.05962487170961326,0
52,41,0.1,0,3,0.0,0.0,0.20503509896118227,3
52,42,0.1,1,3,0.0,0.0,0.21225209695949393,1
52,43,0.1,1,4,0.0,0.0,0.17731434918443545,3
52,44,0.1,1,5,0.0,0.0,0.17984172350501276,3
52,45,0.1,2,5,0.0,0.0,0.24545519507813374,1
52,46,0.1,1,5,0.0,0.0,0.10048313908286158,0
52,47,0.1,1,6,0.0,0.0,0.23169427368707113,3
52,48,0.1,0,6,0.0,0.0,0.1890921466047537,0
52,49,0.1,0,5,0.0,0.0,0.20423818882933603,2
53,0,0.9,0,1,0.0,68580.03125,0.012415716378075928,3
53,1,0.9,1,1,0.0,0.0,0.05986597643164525,1
53,2,0.9,2,1,0.0,0.0,0.052106776822679834,1
53,3,0.9,3,1,0.0,0.0,0.05947176601944128,1
53,4,0.9,4,1,0.0,0.0,0.04496871874186324,1
53,5,0.9,4,2,0.0,79475.8125,0.015901437795366583,3
53,6,0.9,5,2,0.0,0.0,0.018354246546145363,1
53,7,0.9,6,2,0.0,0.0,0.021637351336079906,1
53,8,0.9,5,2,0.0,0.0,0.0518551586870969,0
53,9,0.9,5,3,0.0,0.0,0.0257665440504678,3
53,10,0.9,4,3,0.0,0.0,0.018416006461917652,0
53,11,0.9,4,2,0.0,0.0,0.028752161730934117,2
53,12,0.9,4,1,0.0,0.0,0.019554332431771085,2
53,13,0.9,5,1,0.0,0.0,0.011819073675999912,1
53,14,0.9,5,0,0.0,0.0,0.03533399916251981,2
53,15,0.9,4,0,0.0,0.0,0.04840014541420175,0
53,16,0.9,3,0,0.0,0.0,0.040628899050170725,0
53,17,0.9,3,0,0.0,0.0,0.032381523378997745,2
53,18,0.9,3,0,0.0,0.0,0.024701285882084676,2
53,19,0.9,2,0,0.0,0.0,0.049205120470771406,0
53,20,0.9,1,0,0.0,0.0,0.05467339912415895,0
53,21,0.9,0,0,0.0,0.0,0.027738597549928995,0
53,22,0.9,0,0,0.0,0.0,0.039286083423808384,2
53,23,0.9,0,0,0.0,0.0,0.04568950764453169,0
53,24,0.9,0,0,0.0,0.0,0.053316376266413015,0
53,25,0.9,0,1,0.0,0.0,0.022744652850715922,3
53,26,0.9,1,1,0.0,0.0,0.02996605891814779,1
53,27,0.9,1,0,0.0,0.0,0.04072495250033695,2
53,28,0.9,0,0,0.0,0.0,0.053398505738797765,0
53,29,0.9,0,0,0.0,0.0,0.013289672534068328,0
53,30,0.9,0,0,0.0,0.0,0.01627919306039805,2
53,31,0.9,1,0,0.0,0.0,0.04379134176118853,1
53,32,0.9,0,0,0.0,0.0,0.052099646909261756,0
53,33,0.9,0,0,0.0,0.0,0.056269439056054374,0
53,34,0.9,0,0,0.0,0.0,0.017361200231114118,2
53,35,0.9,0,0,0.0,0.0,0.03976373377343144,2
53,36,0.9,0,0,0.0,0.0,0.038675301565086424,2
53,37,0.9,0,1,0.0,0.0,0.015554793917817764,3
53,38,0.9,0,2,0.0,0.0,0.026545485594700997,3
53,39,0.9,0,1,0.0,0.0,0.027107987622453297,2
53,40,0.9,0,0,0.0,0.0,0.03434756176198032,2
