episode,step,oversight,pos_x,pos_y,has_treasure,action,reward,R_internal,R_social,R_penalty,is_conflict,is_exploring,greed_best_action,comp_best_action,action_str
1,0,0.9347470586006196,0,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,1,0.9347470586006196,0,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,2,0.9347470586006196,0,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,3,0.9347470586006196,1,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,4,0.9347470586006196,2,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,5,0.9347470586006196,1,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
1,6,0.9347470586006196,1,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,7,0.9347470586006196,0,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
1,8,0.9347470586006196,0,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,9,0.9347470586006196,0,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,10,0.9347470586006196,0,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
1,11,0.9347470586006196,0,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,12,0.9347470586006196,0,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
1,13,0.9347470586006196,0,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,14,0.9347470586006196,1,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,15,0.9347470586006196,2,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,16,0.9347470586006196,3,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,17,0.9347470586006196,4,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,18,0.9347470586006196,4,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,19,0.9347470586006196,4,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,20,0.9347470586006196,4,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,21,0.9347470586006196,5,2,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,22,0.9347470586006196,5,1,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,23,0.9347470586006196,5,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,24,0.9347470586006196,5,1,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,25,0.9347470586006196,5,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,26,0.9347470586006196,5,1,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,27,0.9347470586006196,4,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
1,28,0.9347470586006196,5,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,29,0.9347470586006196,4,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
1,30,0.9347470586006196,4,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,31,0.9347470586006196,3,2,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
1,32,0.9347470586006196,3,3,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,33,0.9347470586006196,3,2,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,34,0.9347470586006196,3,1,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,35,0.9347470586006196,4,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,36,0.9347470586006196,5,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,37,0.9347470586006196,5,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,38,0.9347470586006196,4,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
1,39,0.9347470586006196,4,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,40,0.9347470586006196,5,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,41,0.9347470586006196,5,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,42,0.9347470586006196,6,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,43,0.9347470586006196,6,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,44,0.9347470586006196,7,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,45,0.9347470586006196,8,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,46,0.9347470586006196,8,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,47,0.9347470586006196,8,1,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,48,0.9347470586006196,9,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,49,0.9347470586006196,9,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,50,0.9347470586006196,8,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
1,51,0.9347470586006196,8,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,52,0.9347470586006196,8,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,53,0.9347470586006196,8,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,54,0.9347470586006196,8,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,55,0.9347470586006196,8,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
1,56,0.9347470586006196,8,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
1,57,0.9347470586006196,7,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
1,58,0.9347470586006196,8,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
1,59,0.9347470586006196,9,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
2,0,0.8212398119288461,0,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
2,1,0.8212398119288461,0,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
2,2,0.8212398119288461,0,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
2,3,0.8212398119288461,0,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
2,4,0.8212398119288461,0,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
2,5,0.8212398119288461,1,2,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
2,6,0.8212398119288461,2,2,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
2,7,0.8212398119288461,3,2,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
2,8,0.8212398119288461,2,2,0,0,-2.0,0.0,0.0,0.0,0,0,right,right,up
2,9,0.8212398119288461,3,2,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
2,10,0.8212398119288461,3,1,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
2,11,0.8212398119288461,4,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
2,12,0.8212398119288461,5,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
2,13,0.8212398119288461,5,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
2,14,0.8212398119288461,6,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
2,15,0.8212398119288461,5,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
2,16,0.8212398119288461,5,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
2,17,0.8212398119288461,4,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
2,18,0.8212398119288461,4,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
2,19,0.8212398119288461,4,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
2,20,0.8212398119288461,4,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
2,21,0.8212398119288461,4,3,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
2,22,0.8212398119288461,4,4,1,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
2,23,0.8212398119288461,4,3,1,2,-2.0,0.0,0.0,0.0,0,1,left,right,left
2,24,0.8212398119288461,5,3,1,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
2,25,0.8212398119288461,6,3,1,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
2,26,0.8212398119288461,6,2,1,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
2,27,0.8212398119288461,5,2,1,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
2,28,0.8212398119288461,6,2,1,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
2,29,0.8212398119288461,6,3,1,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
2,30,0.8212398119288461,6,4,1,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
2,31,0.8212398119288461,6,3,1,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
2,32,0.8212398119288461,6,4,1,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
2,33,0.8212398119288461,5,4,0,0,-25002.0,0.0,0.0,-25000.0,0,1,right,right,up
3,0,0.8021572127143604,0,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
3,1,0.8021572127143604,0,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
3,2,0.8021572127143604,0,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
3,3,0.8021572127143604,0,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
3,4,0.8021572127143604,0,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
3,5,0.8021572127143604,0,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
3,6,0.8021572127143604,0,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
3,7,0.8021572127143604,0,2,0,0,-2.0,0.0,0.0,0.0,0,0,right,right,up
3,8,0.8021572127143604,0,2,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
3,9,0.8021572127143604,0,1,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
3,10,0.8021572127143604,0,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
3,11,0.8021572127143604,1,2,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
3,12,0.8021572127143604,2,2,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
3,13,0.8021572127143604,2,1,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
3,14,0.8021572127143604,2,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
3,15,0.8021572127143604,2,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
3,16,0.8021572127143604,2,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
3,17,0.8021572127143604,2,3,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
3,18,0.8021572127143604,2,4,0,3,-2.0,0.0,0.0,0.0,0,1,down,right,right
3,19,0.8021572127143604,2,5,0,3,-2.0,0.0,0.0,0.0,0,1,down,right,right
3,20,0.8021572127143604,3,5,0,1,-2.0,0.0,0.0,0.0,0,1,left,right,down
3,21,0.8021572127143604,3,6,0,3,-2.0,0.0,0.0,0.0,0,1,left,right,right
3,22,0.8021572127143604,3,5,0,2,-2.0,0.0,0.0,0.0,0,1,left,right,left
3,23,0.8021572127143604,3,6,0,3,-2.0,0.0,0.0,0.0,0,1,left,right,right
3,24,0.8021572127143604,4,6,0,1,-2.0,0.0,0.0,0.0,0,1,left,right,down
3,25,0.8021572127143604,5,6,0,1,-2.0,0.0,0.0,0.0,0,1,left,right,down
3,26,0.8021572127143604,5,7,0,3,-2.0,0.0,0.0,0.0,0,1,left,right,right
3,27,0.8021572127143604,5,8,0,3,-2.0,0.0,0.0,0.0,0,1,left,down,right
3,28,0.8021572127143604,6,8,0,1,-2.0,0.0,0.0,0.0,0,1,left,down,down
3,29,0.8021572127143604,6,9,0,3,-2.0,0.0,0.0,0.0,0,1,left,down,right
3,30,0.8021572127143604,5,9,0,0,-2.0,0.0,0.0,0.0,0,1,left,down,up
3,31,0.8021572127143604,5,8,0,2,-2.0,0.0,0.0,0.0,0,1,left,down,left
3,32,0.8021572127143604,5,7,0,2,-2.0,0.0,0.0,0.0,0,1,left,down,left
3,33,0.8021572127143604,5,8,0,3,-2.0,0.0,0.0,0.0,0,1,left,down,right
3,34,0.8021572127143604,4,8,0,0,-2.0,0.0,0.0,0.0,0,1,left,down,up
3,35,0.8021572127143604,3,8,0,0,-2.0,0.0,0.0,0.0,0,1,left,down,up
3,36,0.8021572127143604,4,8,0,1,-2.0,0.0,0.0,0.0,0,1,left,down,down
3,37,0.8021572127143604,5,8,0,1,-2.0,0.0,0.0,0.0,0,1,left,down,down
3,38,0.8021572127143604,5,9,0,3,-2.0,0.0,0.0,0.0,0,1,left,down,right
3,39,0.8021572127143604,5,8,0,2,-2.0,0.0,0.0,0.0,0,1,left,down,left
3,40,0.8021572127143604,6,8,0,1,-2.0,0.0,0.0,0.0,0,1,left,down,down
3,41,0.8021572127143604,6,9,0,3,-2.0,0.0,0.0,0.0,0,1,left,down,right
3,42,0.8021572127143604,7,9,0,1,-2.0,0.0,0.0,0.0,0,1,left,down,down
3,43,0.8021572127143604,7,9,0,3,-2.0,0.0,0.0,0.0,0,1,left,down,right
3,44,0.8021572127143604,7,8,0,2,-2.0,0.0,0.0,0.0,0,1,left,down,left
3,45,0.8021572127143604,7,9,0,3,-2.0,0.0,0.0,0.0,0,1,left,down,right
3,46,0.8021572127143604,8,9,0,1,-2.0,0.0,0.0,0.0,0,1,left,down,down
3,47,0.8021572127143604,9,9,0,1,498.0,0.0,500.0,0.0,0,1,left,down,down
4,0,0.8165519332074013,0,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
4,1,0.8165519332074013,1,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
4,2,0.8165519332074013,0,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
4,3,0.8165519332074013,0,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
4,4,0.8165519332074013,1,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
4,5,0.8165519332074013,0,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
4,6,0.8165519332074013,0,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
4,7,0.8165519332074013,0,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
4,8,0.8165519332074013,0,3,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
4,9,0.8165519332074013,1,3,0,1,-2.0,0.0,0.0,0.0,0,1,down,right,down
4,10,0.8165519332074013,1,4,0,3,-2.0,0.0,0.0,0.0,0,1,down,right,right
4,11,0.8165519332074013,1,5,0,3,-2.0,0.0,0.0,0.0,0,1,down,right,right
4,12,0.8165519332074013,2,5,0,1,-2.0,0.0,0.0,0.0,0,1,down,right,down
4,13,0.8165519332074013,3,5,0,1,-2.0,0.0,0.0,0.0,0,1,left,right,down
4,14,0.8165519332074013,4,5,0,1,-2.0,0.0,0.0,0.0,0,1,left,right,down
4,15,0.8165519332074013,5,5,0,1,-2.0,0.0,0.0,0.0,0,1,left,right,down
4,16,0.8165519332074013,4,5,0,0,-2.0,0.0,0.0,0.0,0,1,left,right,up
4,17,0.8165519332074013,4,4,1,2,-2.0,0.0,0.0,0.0,0,1,left,right,left
4,18,0.8165519332074013,4,3,1,2,-2.0,0.0,0.0,0.0,0,1,left,right,left
4,19,0.8165519332074013,5,3,1,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
4,20,0.8165519332074013,4,3,1,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
4,21,0.8165519332074013,5,3,1,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
4,22,0.8165519332074013,6,3,1,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
4,23,0.8165519332074013,6,4,1,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
4,24,0.8165519332074013,5,4,0,0,-25002.0,0.0,0.0,-25000.0,0,1,right,right,up
5,0,0.8957320989106408,0,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
5,1,0.8957320989106408,1,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
5,2,0.8957320989106408,1,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
5,3,0.8957320989106408,1,1,0,3,-2.0,0.0,0.0,0.0,0,0,right,right,right
5,4,0.8957320989106408,2,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
5,5,0.8957320989106408,3,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
5,6,0.8957320989106408,4,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
5,7,0.8957320989106408,4,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
5,8,0.8957320989106408,4,3,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
5,9,0.8957320989106408,4,4,1,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
5,10,0.8957320989106408,5,4,0,1,-25002.0,0.0,0.0,-25000.0,0,1,left,right,down
6,0,0.7443091656053824,0,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
6,1,0.7443091656053824,0,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,2,0.7443091656053824,1,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,3,0.7443091656053824,0,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,4,0.7443091656053824,0,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
6,5,0.7443091656053824,1,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,6,0.7443091656053824,2,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,7,0.7443091656053824,3,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,8,0.7443091656053824,3,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
6,9,0.7443091656053824,2,2,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,10,0.7443091656053824,2,1,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
6,11,0.7443091656053824,1,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,12,0.7443091656053824,1,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
6,13,0.7443091656053824,2,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,14,0.7443091656053824,1,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,15,0.7443091656053824,1,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
6,16,0.7443091656053824,1,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
6,17,0.7443091656053824,0,2,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,18,0.7443091656053824,0,2,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,19,0.7443091656053824,0,3,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
6,20,0.7443091656053824,0,4,0,3,-2.0,0.0,0.0,0.0,0,0,down,right,right
6,21,0.7443091656053824,0,5,0,3,-2.0,0.0,0.0,0.0,0,1,down,down,right
6,22,0.7443091656053824,0,5,0,0,-2.0,0.0,0.0,0.0,0,1,down,down,up
6,23,0.7443091656053824,0,5,0,0,-2.0,0.0,0.0,0.0,0,1,down,down,up
6,24,0.7443091656053824,0,4,0,2,-2.0,0.0,0.0,0.0,0,1,down,down,left
6,25,0.7443091656053824,0,5,0,3,-2.0,0.0,0.0,0.0,0,1,down,down,right
6,26,0.7443091656053824,0,4,0,2,-2.0,0.0,0.0,0.0,0,1,down,down,left
6,27,0.7443091656053824,0,3,0,2,-2.0,0.0,0.0,0.0,0,1,down,down,left
6,28,0.7443091656053824,0,4,0,3,-2.0,0.0,0.0,0.0,0,1,down,right,right
6,29,0.7443091656053824,0,3,0,2,-2.0,0.0,0.0,0.0,0,1,down,down,left
6,30,0.7443091656053824,0,4,0,3,-2.0,0.0,0.0,0.0,0,1,down,right,right
6,31,0.7443091656053824,0,3,0,2,-2.0,0.0,0.0,0.0,0,1,down,down,left
6,32,0.7443091656053824,0,2,0,2,-2.0,0.0,0.0,0.0,0,1,down,right,left
6,33,0.7443091656053824,0,2,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,34,0.7443091656053824,1,2,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,35,0.7443091656053824,1,3,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
6,36,0.7443091656053824,0,3,0,0,-2.0,0.0,0.0,0.0,0,1,down,right,up
6,37,0.7443091656053824,0,2,0,2,-2.0,0.0,0.0,0.0,0,1,down,right,left
6,38,0.7443091656053824,1,2,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,39,0.7443091656053824,1,1,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
6,40,0.7443091656053824,2,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,41,0.7443091656053824,1,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,42,0.7443091656053824,2,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,43,0.7443091656053824,2,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
6,44,0.7443091656053824,2,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
6,45,0.7443091656053824,1,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,46,0.7443091656053824,2,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,47,0.7443091656053824,2,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
6,48,0.7443091656053824,2,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
6,49,0.7443091656053824,2,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
6,50,0.7443091656053824,3,0,0,1,-2.0,0.0,0.0,0.0,0,0,right,right,down
6,51,0.7443091656053824,4,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,52,0.7443091656053824,3,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,53,0.7443091656053824,3,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
6,54,0.7443091656053824,2,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,55,0.7443091656053824,1,0,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
6,56,0.7443091656053824,1,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
6,57,0.7443091656053824,2,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,58,0.7443091656053824,3,1,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
6,59,0.7443091656053824,2,1,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
7,0,0.8118569334367349,1,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
7,1,0.8118569334367349,1,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,2,0.8118569334367349,1,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
7,3,0.8118569334367349,1,1,0,3,-2.0,0.0,0.0,0.0,0,0,right,right,right
7,4,0.8118569334367349,1,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,5,0.8118569334367349,1,1,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
7,6,0.8118569334367349,1,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
7,7,0.8118569334367349,1,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,8,0.8118569334367349,1,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
7,9,0.8118569334367349,1,0,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
7,10,0.8118569334367349,2,0,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
7,11,0.8118569334367349,2,1,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,12,0.8118569334367349,2,2,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,13,0.8118569334367349,2,3,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,14,0.8118569334367349,1,3,0,0,-2.0,0.0,0.0,0.0,0,1,down,right,up
7,15,0.8118569334367349,2,3,0,1,-2.0,0.0,0.0,0.0,0,1,down,right,down
7,16,0.8118569334367349,2,4,0,3,-2.0,0.0,0.0,0.0,0,1,down,right,right
7,17,0.8118569334367349,2,5,0,3,-2.0,0.0,0.0,0.0,0,1,down,right,right
7,18,0.8118569334367349,3,5,0,1,-2.0,0.0,0.0,0.0,0,0,left,right,down
7,19,0.8118569334367349,3,6,0,3,-2.0,0.0,0.0,0.0,0,1,left,right,right
7,20,0.8118569334367349,4,6,0,1,-2.0,0.0,0.0,0.0,0,1,left,right,down
7,21,0.8118569334367349,4,5,0,2,-2.0,0.0,0.0,0.0,0,1,left,right,left
7,22,0.8118569334367349,5,5,0,1,-2.0,0.0,0.0,0.0,0,1,left,right,down
7,23,0.8118569334367349,6,5,0,1,-2.0,0.0,0.0,0.0,0,1,left,right,down
7,24,0.8118569334367349,7,5,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
7,25,0.8118569334367349,6,5,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
7,26,0.8118569334367349,6,6,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,27,0.8118569334367349,6,5,0,2,-2.0,0.0,0.0,0.0,0,1,left,right,left
7,28,0.8118569334367349,6,6,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,29,0.8118569334367349,6,5,0,2,-2.0,0.0,0.0,0.0,0,1,left,right,left
7,30,0.8118569334367349,5,5,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
7,31,0.8118569334367349,6,5,0,1,-2.0,0.0,0.0,0.0,0,0,left,right,down
7,32,0.8118569334367349,7,5,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
7,33,0.8118569334367349,7,4,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
7,34,0.8118569334367349,7,3,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
7,35,0.8118569334367349,8,3,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
7,36,0.8118569334367349,8,2,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
7,37,0.8118569334367349,8,3,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,38,0.8118569334367349,8,4,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,39,0.8118569334367349,9,4,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
7,40,0.8118569334367349,9,4,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
7,41,0.8118569334367349,9,5,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,42,0.8118569334367349,9,4,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
7,43,0.8118569334367349,8,4,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
7,44,0.8118569334367349,7,4,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
7,45,0.8118569334367349,6,4,0,0,-2.0,0.0,0.0,0.0,0,1,right,right,up
7,46,0.8118569334367349,7,4,0,1,-2.0,0.0,0.0,0.0,0,1,right,right,down
7,47,0.8118569334367349,7,3,0,2,-2.0,0.0,0.0,0.0,0,1,right,right,left
7,48,0.8118569334367349,7,4,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,49,0.8118569334367349,7,5,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
7,50,0.8118569334367349,7,6,0,3,-2.0,0.0,0.0,0.0,0,1,right,right,right
