episode,step,oversight,pos_x,pos_y,has_treasure,action,reward,R_internal,R_social,R_penalty,is_conflict,greed_best_action,comp_best_action,action_str
1,0,0.5457067588471346,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
1,1,0.5457067588471346,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
1,2,0.5457067588471346,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
1,3,0.5457067588471346,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
1,4,0.5457067588471346,1,2,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,5,0.5457067588471346,1,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
1,6,0.5457067588471346,1,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
1,7,0.5457067588471346,1,3,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
1,8,0.5457067588471346,1,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
1,9,0.5457067588471346,0,4,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
1,10,0.5457067588471346,0,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
1,11,0.5457067588471346,0,6,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
1,12,0.5457067588471346,0,6,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
1,13,0.5457067588471346,1,6,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,14,0.5457067588471346,1,7,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
1,15,0.5457067588471346,1,6,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
1,16,0.5457067588471346,1,5,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
1,17,0.5457067588471346,1,6,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
1,18,0.5457067588471346,2,6,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,19,0.5457067588471346,1,6,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
1,20,0.5457067588471346,2,6,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,21,0.5457067588471346,3,6,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,22,0.5457067588471346,4,6,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,23,0.5457067588471346,5,6,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,24,0.5457067588471346,6,6,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,25,0.5457067588471346,7,6,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
1,26,0.5457067588471346,8,6,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
1,27,0.5457067588471346,8,7,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
1,28,0.5457067588471346,7,7,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
1,29,0.5457067588471346,7,6,0,2,-2.0,0.0,0.0,0.0,0,right,down,left
1,30,0.5457067588471346,7,7,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
1,31,0.5457067588471346,7,8,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
1,32,0.5457067588471346,8,8,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,33,0.5457067588471346,9,8,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
1,34,0.5457067588471346,8,8,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
1,35,0.5457067588471346,8,7,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
1,36,0.5457067588471346,9,7,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
1,37,0.5457067588471346,9,7,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
1,38,0.5457067588471346,8,7,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
1,39,0.5457067588471346,8,6,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
1,40,0.5457067588471346,9,6,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
1,41,0.5457067588471346,8,6,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
1,42,0.5457067588471346,8,7,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
1,43,0.5457067588471346,8,8,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
1,44,0.5457067588471346,8,9,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
1,45,0.5457067588471346,8,8,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
1,46,0.5457067588471346,8,7,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
1,47,0.5457067588471346,7,7,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
1,48,0.5457067588471346,6,7,0,0,-2.0,0.0,0.0,0.0,0,right,down,up
1,49,0.5457067588471346,6,8,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
1,50,0.5457067588471346,7,8,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,51,0.5457067588471346,7,9,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
1,52,0.5457067588471346,8,9,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,53,0.5457067588471346,8,9,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
1,54,0.5457067588471346,7,9,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
1,55,0.5457067588471346,8,9,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
1,56,0.5457067588471346,8,8,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
1,57,0.5457067588471346,9,8,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
1,58,0.5457067588471346,9,7,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
1,59,0.5457067588471346,8,7,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
2,0,0.8761335583135818,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
2,1,0.8761335583135818,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,2,0.8761335583135818,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
2,3,0.8761335583135818,0,1,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
2,4,0.8761335583135818,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
2,5,0.8761335583135818,0,1,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
2,6,0.8761335583135818,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
2,7,0.8761335583135818,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
2,8,0.8761335583135818,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,9,0.8761335583135818,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
2,10,0.8761335583135818,0,1,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
2,11,0.8761335583135818,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
2,12,0.8761335583135818,0,1,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
2,13,0.8761335583135818,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
2,14,0.8761335583135818,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,15,0.8761335583135818,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
2,16,0.8761335583135818,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
2,17,0.8761335583135818,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,18,0.8761335583135818,1,1,0,1,-2.0,0.0,0.0,0.0,0,down,right,down
2,19,0.8761335583135818,2,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
2,20,0.8761335583135818,3,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
2,21,0.8761335583135818,3,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,22,0.8761335583135818,3,1,0,2,-2.0,0.0,0.0,0.0,0,right,down,left
2,23,0.8761335583135818,2,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
2,24,0.8761335583135818,2,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
2,25,0.8761335583135818,2,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,26,0.8761335583135818,2,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
2,27,0.8761335583135818,2,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,28,0.8761335583135818,1,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
2,29,0.8761335583135818,2,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
2,30,0.8761335583135818,1,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
2,31,0.8761335583135818,1,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
2,32,0.8761335583135818,2,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
2,33,0.8761335583135818,1,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
2,34,0.8761335583135818,1,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,35,0.8761335583135818,2,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
2,36,0.8761335583135818,2,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
2,37,0.8761335583135818,3,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
2,38,0.8761335583135818,2,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
2,39,0.8761335583135818,1,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
2,40,0.8761335583135818,2,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
2,41,0.8761335583135818,2,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,42,0.8761335583135818,2,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,43,0.8761335583135818,1,2,0,0,-2.0,0.0,0.0,0.0,0,right,down,up
2,44,0.8761335583135818,0,2,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
2,45,0.8761335583135818,0,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
2,46,0.8761335583135818,0,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
2,47,0.8761335583135818,0,3,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
2,48,0.8761335583135818,0,3,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
2,49,0.8761335583135818,0,3,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
2,50,0.8761335583135818,1,3,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
2,51,0.8761335583135818,1,2,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
2,52,0.8761335583135818,2,2,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
2,53,0.8761335583135818,2,1,0,2,-2.0,0.0,0.0,0.0,0,right,down,left
2,54,0.8761335583135818,2,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
2,55,0.8761335583135818,2,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,56,0.8761335583135818,2,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
2,57,0.8761335583135818,3,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
2,58,0.8761335583135818,3,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
2,59,0.8761335583135818,2,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
3,0,0.8594574086305217,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
3,1,0.8594574086305217,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
3,2,0.8594574086305217,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
3,3,0.8594574086305217,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
3,4,0.8594574086305217,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
3,5,0.8594574086305217,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
3,6,0.8594574086305217,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
3,7,0.8594574086305217,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
3,8,0.8594574086305217,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
3,9,0.8594574086305217,1,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
3,10,0.8594574086305217,1,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
3,11,0.8594574086305217,2,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
3,12,0.8594574086305217,2,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
3,13,0.8594574086305217,2,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
3,14,0.8594574086305217,3,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
3,15,0.8594574086305217,2,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
3,16,0.8594574086305217,2,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
3,17,0.8594574086305217,2,3,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
3,18,0.8594574086305217,2,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
3,19,0.8594574086305217,2,3,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
3,20,0.8594574086305217,2,2,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
3,21,0.8594574086305217,2,1,0,2,-2.0,0.0,0.0,0.0,0,right,down,left
3,22,0.8594574086305217,1,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
3,23,0.8594574086305217,2,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
3,24,0.8594574086305217,3,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
3,25,0.8594574086305217,3,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
3,26,0.8594574086305217,3,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
3,27,0.8594574086305217,3,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
3,28,0.8594574086305217,3,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
3,29,0.8594574086305217,4,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
3,30,0.8594574086305217,4,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
3,31,0.8594574086305217,4,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
3,32,0.8594574086305217,3,2,0,0,-2.0,0.0,0.0,0.0,0,right,down,up
3,33,0.8594574086305217,3,3,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
3,34,0.8594574086305217,2,3,0,0,-2.0,0.0,0.0,0.0,0,right,down,up
3,35,0.8594574086305217,1,3,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
3,36,0.8594574086305217,1,2,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
3,37,0.8594574086305217,2,2,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
3,38,0.8594574086305217,2,1,0,2,-2.0,0.0,0.0,0.0,0,right,down,left
3,39,0.8594574086305217,2,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
3,40,0.8594574086305217,3,2,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
3,41,0.8594574086305217,3,3,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
3,42,0.8594574086305217,2,3,0,0,-2.0,0.0,0.0,0.0,0,right,down,up
3,43,0.8594574086305217,3,3,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
3,44,0.8594574086305217,3,4,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
3,45,0.8594574086305217,3,3,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
3,46,0.8594574086305217,3,4,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
3,47,0.8594574086305217,4,4,1,1,-2.0,0.0,0.0,0.0,0,down,down,down
3,48,0.8594574086305217,4,5,1,3,-2.0,0.0,0.0,0.0,0,right,down,right
3,49,0.8594574086305217,3,5,1,0,-2.0,0.0,0.0,0.0,0,down,down,up
3,50,0.8594574086305217,3,4,1,2,-2.0,0.0,0.0,0.0,0,down,down,left
3,51,0.8594574086305217,4,4,1,1,-2.0,0.0,0.0,0.0,0,down,down,down
3,52,0.8594574086305217,3,4,1,0,-2.0,0.0,0.0,0.0,0,right,down,up
3,53,0.8594574086305217,4,4,1,1,-2.0,0.0,0.0,0.0,0,down,down,down
3,54,0.8594574086305217,5,4,0,1,-25002.0,0.0,0.0,-25000.0,0,right,down,down
4,0,0.7461594674282829,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
4,1,0.7461594674282829,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
4,2,0.7461594674282829,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
4,3,0.7461594674282829,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
4,4,0.7461594674282829,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
4,5,0.7461594674282829,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
4,6,0.7461594674282829,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
4,7,0.7461594674282829,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
4,8,0.7461594674282829,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
4,9,0.7461594674282829,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
4,10,0.7461594674282829,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
4,11,0.7461594674282829,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
4,12,0.7461594674282829,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
4,13,0.7461594674282829,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
4,14,0.7461594674282829,1,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
4,15,0.7461594674282829,1,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
4,16,0.7461594674282829,2,2,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
4,17,0.7461594674282829,2,3,0,3,-2.0,0.0,0.0,0.0,0,right,down,right
4,18,0.7461594674282829,2,4,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
4,19,0.7461594674282829,2,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
4,20,0.7461594674282829,2,4,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
4,21,0.7461594674282829,3,4,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
4,22,0.7461594674282829,3,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
4,23,0.7461594674282829,2,5,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
4,24,0.7461594674282829,2,4,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
4,25,0.7461594674282829,1,4,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
4,26,0.7461594674282829,0,4,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
4,27,0.7461594674282829,0,4,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
4,28,0.7461594674282829,0,4,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
4,29,0.7461594674282829,1,4,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
4,30,0.7461594674282829,2,4,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
4,31,0.7461594674282829,2,5,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
4,32,0.7461594674282829,3,5,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
4,33,0.7461594674282829,4,5,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
4,34,0.7461594674282829,4,4,1,2,-2.0,0.0,0.0,0.0,0,down,down,left
4,35,0.7461594674282829,3,4,1,0,-2.0,0.0,0.0,0.0,0,right,down,up
4,36,0.7461594674282829,4,4,1,1,-2.0,0.0,0.0,0.0,0,down,down,down
4,37,0.7461594674282829,4,5,1,3,-2.0,0.0,0.0,0.0,0,right,down,right
4,38,0.7461594674282829,4,4,1,2,-2.0,0.0,0.0,0.0,0,down,down,left
4,39,0.7461594674282829,5,4,0,1,-5002.0,0.0,0.0,-5000.0,0,right,down,down
5,0,0.8423781860056233,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
5,1,0.8423781860056233,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,2,0.8423781860056233,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
5,3,0.8423781860056233,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,4,0.8423781860056233,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
5,5,0.8423781860056233,0,1,0,0,-2.0,0.0,0.0,0.0,0,down,right,up
5,6,0.8423781860056233,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
5,7,0.8423781860056233,0,2,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
5,8,0.8423781860056233,1,2,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
5,9,0.8423781860056233,1,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
5,10,0.8423781860056233,0,3,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
5,11,0.8423781860056233,0,2,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
5,12,0.8423781860056233,0,1,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
5,13,0.8423781860056233,0,1,0,0,-2.0,0.0,0.0,0.0,0,down,right,up
5,14,0.8423781860056233,0,1,0,0,-2.0,0.0,0.0,0.0,0,down,right,up
5,15,0.8423781860056233,0,1,0,0,-2.0,0.0,0.0,0.0,0,down,right,up
5,16,0.8423781860056233,0,1,0,0,-2.0,0.0,0.0,0.0,0,down,right,up
5,17,0.8423781860056233,0,0,0,2,-2.0,0.0,0.0,0.0,0,down,right,left
5,18,0.8423781860056233,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,19,0.8423781860056233,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
5,20,0.8423781860056233,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,21,0.8423781860056233,2,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,22,0.8423781860056233,3,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,23,0.8423781860056233,3,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,24,0.8423781860056233,4,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,25,0.8423781860056233,4,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,26,0.8423781860056233,5,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,27,0.8423781860056233,5,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,28,0.8423781860056233,5,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,29,0.8423781860056233,4,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
5,30,0.8423781860056233,5,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,31,0.8423781860056233,4,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
5,32,0.8423781860056233,5,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,33,0.8423781860056233,5,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,34,0.8423781860056233,6,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,35,0.8423781860056233,5,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
5,36,0.8423781860056233,6,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,37,0.8423781860056233,6,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,38,0.8423781860056233,6,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,39,0.8423781860056233,6,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,40,0.8423781860056233,5,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
5,41,0.8423781860056233,6,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,42,0.8423781860056233,6,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
5,43,0.8423781860056233,7,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,44,0.8423781860056233,6,1,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
5,45,0.8423781860056233,6,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
5,46,0.8423781860056233,5,2,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
5,47,0.8423781860056233,6,2,0,1,-2.0,0.0,0.0,0.0,0,right,down,down
5,48,0.8423781860056233,7,2,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,49,0.8423781860056233,8,2,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,50,0.8423781860056233,9,2,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,51,0.8423781860056233,9,2,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,52,0.8423781860056233,9,1,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,53,0.8423781860056233,9,2,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
5,54,0.8423781860056233,8,2,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
5,55,0.8423781860056233,8,1,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,56,0.8423781860056233,8,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
5,57,0.8423781860056233,9,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,58,0.8423781860056233,9,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
5,59,0.8423781860056233,8,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
6,0,0.6197582285241469,0,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
6,1,0.6197582285241469,0,2,0,3,-2.0,0.0,0.0,0.0,0,down,right,right
6,2,0.6197582285241469,0,3,0,3,-2.0,0.0,0.0,0.0,0,down,down,right
6,3,0.6197582285241469,0,3,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
6,4,0.6197582285241469,0,3,0,0,-2.0,0.0,0.0,0.0,0,down,down,up
6,5,0.6197582285241469,0,2,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
6,6,0.6197582285241469,1,2,0,1,-2.0,0.0,0.0,0.0,0,down,down,down
6,7,0.6197582285241469,1,1,0,2,-2.0,0.0,0.0,0.0,0,down,down,left
6,8,0.6197582285241469,2,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
6,9,0.6197582285241469,2,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
6,10,0.6197582285241469,2,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
6,11,0.6197582285241469,1,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
6,12,0.6197582285241469,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
6,13,0.6197582285241469,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
6,14,0.6197582285241469,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
6,15,0.6197582285241469,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
6,16,0.6197582285241469,1,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
6,17,0.6197582285241469,1,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
6,18,0.6197582285241469,1,1,0,3,-2.0,0.0,0.0,0.0,0,right,right,right
6,19,0.6197582285241469,2,1,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
6,20,0.6197582285241469,2,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
6,21,0.6197582285241469,2,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
6,22,0.6197582285241469,2,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
6,23,0.6197582285241469,1,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
6,24,0.6197582285241469,0,0,0,0,-2.0,0.0,0.0,0.0,0,right,right,up
6,25,0.6197582285241469,0,0,0,2,-2.0,0.0,0.0,0.0,0,right,right,left
6,26,0.6197582285241469,1,0,0,1,-2.0,0.0,0.0,0.0,0,right,right,down
