episode,step,oversight,pos_x,pos_y,has_treasure,action,reward,R_internal,R_social,R_penalty,R_shaping_bonus,is_conflict,is_exploring,greed_best_action,comp_best_action,action_str
1,0,0.9553100587737837,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,1,0.9553100587737837,0,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,2,0.9553100587737837,0,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,3,0.9553100587737837,1,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
1,4,0.9553100587737837,1,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,5,0.9553100587737837,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,6,0.9553100587737837,1,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,7,0.9553100587737837,1,4,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,8,0.9553100587737837,1,5,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,9,0.9553100587737837,1,4,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,10,0.9553100587737837,0,4,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,11,0.9553100587737837,0,5,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,12,0.9553100587737837,0,5,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,13,0.9553100587737837,0,4,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,14,0.9553100587737837,0,4,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,15,0.9553100587737837,1,4,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
1,16,0.9553100587737837,0,4,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,17,0.9553100587737837,0,5,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,18,0.9553100587737837,0,4,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,19,0.9553100587737837,0,4,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,20,0.9553100587737837,0,5,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,21,0.9553100587737837,0,4,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,22,0.9553100587737837,1,4,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
1,23,0.9553100587737837,1,5,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,24,0.9553100587737837,1,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,25,0.9553100587737837,2,6,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,down
1,26,0.9553100587737837,2,7,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,right
1,27,0.9553100587737837,3,7,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,down
1,28,0.9553100587737837,4,7,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,down
1,29,0.9553100587737837,5,7,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,down
1,30,0.9553100587737837,4,7,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,up
1,31,0.9553100587737837,4,6,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,left
1,32,0.9553100587737837,4,7,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,right
1,33,0.9553100587737837,4,8,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,right
1,34,0.9553100587737837,4,9,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,right
1,35,0.9553100587737837,4,8,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,left
1,36,0.9553100587737837,3,8,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,up
1,37,0.9553100587737837,3,7,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,left
1,38,0.9553100587737837,3,6,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,left
1,39,0.9553100587737837,4,6,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,down
1,40,0.9553100587737837,4,5,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,left
1,41,0.9553100587737837,5,5,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,down
1,42,0.9553100587737837,5,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,up,right,right
1,43,0.9553100587737837,5,5,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,left
1,44,0.9553100587737837,5,4,0,2,-202.0,0.0,0.0,-200.0,0.0,0,1,up,right,left
2,0,0.7537254320967859,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,1,0.7537254320967859,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,up
2,2,0.7537254320967859,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,3,0.7537254320967859,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,4,0.7537254320967859,0,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,5,0.7537254320967859,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,6,0.7537254320967859,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,7,0.7537254320967859,1,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,8,0.7537254320967859,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,9,0.7537254320967859,0,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,10,0.7537254320967859,0,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,11,0.7537254320967859,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,12,0.7537254320967859,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,13,0.7537254320967859,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,14,0.7537254320967859,0,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,15,0.7537254320967859,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,16,0.7537254320967859,2,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,17,0.7537254320967859,2,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
2,18,0.7537254320967859,3,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,down
2,19,0.7537254320967859,2,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
2,20,0.7537254320967859,1,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,up
2,21,0.7537254320967859,1,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,22,0.7537254320967859,1,4,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,23,0.7537254320967859,1,3,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,24,0.7537254320967859,1,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,25,0.7537254320967859,1,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,26,0.7537254320967859,2,3,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,27,0.7537254320967859,2,4,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
2,28,0.7537254320967859,3,4,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,29,0.7537254320967859,2,4,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
2,30,0.7537254320967859,3,4,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,31,0.7537254320967859,3,5,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
2,32,0.7537254320967859,4,5,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,down
2,33,0.7537254320967859,4,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,right
2,34,0.7537254320967859,3,6,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,up
2,35,0.7537254320967859,3,5,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,left
2,36,0.7537254320967859,3,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,right
2,37,0.7537254320967859,4,6,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,down
2,38,0.7537254320967859,4,5,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,left
2,39,0.7537254320967859,3,5,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,up
2,40,0.7537254320967859,3,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,right
2,41,0.7537254320967859,4,6,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,down
2,42,0.7537254320967859,4,5,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,left
2,43,0.7537254320967859,4,4,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,left
2,44,0.7537254320967859,3,4,1,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,up
2,45,0.7537254320967859,3,5,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
2,46,0.7537254320967859,4,5,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,down
2,47,0.7537254320967859,4,4,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,left
2,48,0.7537254320967859,4,3,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
2,49,0.7537254320967859,4,2,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
2,50,0.7537254320967859,4,3,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
2,51,0.7537254320967859,4,4,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
2,52,0.7537254320967859,4,5,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
2,53,0.7537254320967859,4,6,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,right
2,54,0.7537254320967859,4,7,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,right
2,55,0.7537254320967859,4,6,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,left
2,56,0.7537254320967859,4,7,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,right
2,57,0.7537254320967859,4,8,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,right
2,58,0.7537254320967859,4,9,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,right
2,59,0.7537254320967859,4,9,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,right
3,0,0.9208785853986319,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,1,0.9208785853986319,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,2,0.9208785853986319,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,3,0.9208785853986319,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,4,0.9208785853986319,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,5,0.9208785853986319,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
3,6,0.9208785853986319,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,up
3,7,0.9208785853986319,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,8,0.9208785853986319,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
3,9,0.9208785853986319,0,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,10,0.9208785853986319,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
3,11,0.9208785853986319,0,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,12,0.9208785853986319,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
3,13,0.9208785853986319,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,14,0.9208785853986319,1,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,15,0.9208785853986319,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
3,16,0.9208785853986319,2,2,0,1,-1.5,0.0,0.0,0.0,0.5,0,0,down,down,down
3,17,0.9208785853986319,2,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
3,18,0.9208785853986319,1,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,up
3,19,0.9208785853986319,2,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
3,20,0.9208785853986319,3,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,down
3,21,0.9208785853986319,4,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
3,22,0.9208785853986319,4,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
3,23,0.9208785853986319,4,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
3,24,0.9208785853986319,3,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
3,25,0.9208785853986319,3,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
3,26,0.9208785853986319,2,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
3,27,0.9208785853986319,2,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
3,28,0.9208785853986319,2,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
3,29,0.9208785853986319,1,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,up
3,30,0.9208785853986319,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
3,31,0.9208785853986319,1,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,32,0.9208785853986319,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,33,0.9208785853986319,1,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,34,0.9208785853986319,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,35,0.9208785853986319,1,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,36,0.9208785853986319,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,37,0.9208785853986319,2,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,down
3,38,0.9208785853986319,2,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
3,39,0.9208785853986319,2,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
3,40,0.9208785853986319,2,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
3,41,0.9208785853986319,2,1,0,3,-1.5,0.0,0.0,0.0,0.5,0,0,right,right,right
3,42,0.9208785853986319,2,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,43,0.9208785853986319,2,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
3,44,0.9208785853986319,2,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,45,0.9208785853986319,2,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,46,0.9208785853986319,2,4,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,47,0.9208785853986319,2,3,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,48,0.9208785853986319,2,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
3,49,0.9208785853986319,1,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,up
3,50,0.9208785853986319,1,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
3,51,0.9208785853986319,0,3,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,52,0.9208785853986319,0,3,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,53,0.9208785853986319,0,3,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,54,0.9208785853986319,1,3,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
3,55,0.9208785853986319,1,4,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
3,56,0.9208785853986319,0,4,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,57,0.9208785853986319,1,4,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
3,58,0.9208785853986319,0,4,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,59,0.9208785853986319,0,5,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
4,0,0.8303112073704679,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,1,0.8303112073704679,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
4,2,0.8303112073704679,2,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,0,down,right,down
4,3,0.8303112073704679,1,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,4,0.8303112073704679,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
4,5,0.8303112073704679,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
4,6,0.8303112073704679,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
4,7,0.8303112073704679,2,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,down
4,8,0.8303112073704679,1,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,9,0.8303112073704679,1,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
4,10,0.8303112073704679,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
4,11,0.8303112073704679,0,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
4,12,0.8303112073704679,0,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
4,13,0.8303112073704679,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,14,0.8303112073704679,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
4,15,0.8303112073704679,0,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
4,16,0.8303112073704679,0,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
4,17,0.8303112073704679,0,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
4,18,0.8303112073704679,1,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,19,0.8303112073704679,1,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
4,20,0.8303112073704679,0,3,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
4,21,0.8303112073704679,0,3,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
4,22,0.8303112073704679,0,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
4,23,0.8303112073704679,0,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
4,24,0.8303112073704679,0,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
4,25,0.8303112073704679,1,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,26,0.8303112073704679,0,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
4,27,0.8303112073704679,0,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
4,28,0.8303112073704679,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,29,0.8303112073704679,2,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,30,0.8303112073704679,1,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,up
4,31,0.8303112073704679,0,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
4,32,0.8303112073704679,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
4,33,0.8303112073704679,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,34,0.8303112073704679,1,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
4,35,0.8303112073704679,2,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,36,0.8303112073704679,2,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
4,37,0.8303112073704679,3,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,down
4,38,0.8303112073704679,4,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,39,0.8303112073704679,4,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,40,0.8303112073704679,4,4,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,41,0.8303112073704679,4,5,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
4,42,0.8303112073704679,4,4,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,left
4,43,0.8303112073704679,4,3,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
4,44,0.8303112073704679,3,3,1,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,45,0.8303112073704679,3,4,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,46,0.8303112073704679,4,4,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,47,0.8303112073704679,4,5,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
4,48,0.8303112073704679,3,5,1,0,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,up
4,49,0.8303112073704679,2,5,1,0,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,up
4,50,0.8303112073704679,1,5,1,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
4,51,0.8303112073704679,2,5,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,52,0.8303112073704679,2,6,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
4,53,0.8303112073704679,3,6,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,down
4,54,0.8303112073704679,2,6,1,0,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,up
4,55,0.8303112073704679,3,6,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,down
4,56,0.8303112073704679,4,6,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,down
4,57,0.8303112073704679,5,6,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,down
4,58,0.8303112073704679,6,6,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,down
4,59,0.8303112073704679,6,7,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,up,down,right
5,0,0.7484561393712462,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
5,1,0.7484561393712462,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
5,2,0.7484561393712462,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
5,3,0.7484561393712462,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,4,0.7484561393712462,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
5,5,0.7484561393712462,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,6,0.7484561393712462,1,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,7,0.7484561393712462,0,3,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
5,8,0.7484561393712462,0,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
5,9,0.7484561393712462,1,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
5,10,0.7484561393712462,1,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
5,11,0.7484561393712462,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,12,0.7484561393712462,0,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
5,13,0.7484561393712462,1,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
5,14,0.7484561393712462,1,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
5,15,0.7484561393712462,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,16,0.7484561393712462,0,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
5,17,0.7484561393712462,0,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
5,18,0.7484561393712462,0,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
5,19,0.7484561393712462,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
5,20,0.7484561393712462,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
5,21,0.7484561393712462,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
5,22,0.7484561393712462,1,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
5,23,0.7484561393712462,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,24,0.7484561393712462,1,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,25,0.7484561393712462,2,3,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
5,26,0.7484561393712462,1,3,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,up
5,27,0.7484561393712462,1,4,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,28,0.7484561393712462,1,3,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
5,29,0.7484561393712462,1,4,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,30,0.7484561393712462,1,3,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
5,31,0.7484561393712462,1,4,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,32,0.7484561393712462,0,4,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
5,33,0.7484561393712462,1,4,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
5,34,0.7484561393712462,1,5,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,35,0.7484561393712462,1,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,36,0.7484561393712462,1,5,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,left
5,37,0.7484561393712462,1,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,38,0.7484561393712462,1,5,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,left,down,left
5,39,0.7484561393712462,2,5,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
5,40,0.7484561393712462,3,5,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
5,41,0.7484561393712462,3,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,left,right,right
