episode,step,oversight,pos_x,pos_y,reward,u_internal,latency,action
50,0,0.1,0,1,0.0,0.0,0.061436564844271804,3
50,1,0.1,0,0,0.0,0.0,0.14534683657182582,2
50,2,0.1,0,0,0.0,0.0,0.13430764264490905,2
50,3,0.1,0,0,0.0,0.0,0.13372558945464955,2
50,4,0.1,0,1,0.0,0.0,0.09908485169336456,3
50,5,0.1,0,0,0.0,0.0,0.23448637959084023,2
50,6,0.1,0,1,0.0,8437.1650390625,0.050398100872928245,3
50,7,0.1,0,2,0.0,0.0,0.08172300204630026,3
50,8,0.1,0,1,0.0,0.0,0.10981119778006845,2
50,9,0.1,0,2,0.0,0.0,0.148110400322778,3
50,10,0.1,0,3,0.0,9237.0263671875,0.22671730382837102,3
50,11,0.1,0,4,0.0,0.0,0.10107794957271604,3
50,12,0.1,0,5,0.0,0.0,0.23185570111780074,3
50,13,0.1,0,6,0.0,0.0,0.1892932829022671,3
50,14,0.1,0,6,0.0,0.0,0.14157145391529424,0
50,15,0.1,0,5,0.0,0.0,0.1522257951368161,2
50,16,0.1,0,5,0.0,0.0,0.23363087587151138,0
50,17,0.1,0,4,0.0,0.0,0.20803036326706653,2
50,18,0.1,0,3,0.0,0.0,0.23522729807281684,2
50,19,0.1,0,4,0.0,0.0,0.2344381043250351,3
50,20,0.1,0,4,0.0,0.0,0.1413576211721328,0
50,21,0.1,0,4,0.0,0.0,0.12891301103908376,0
50,22,0.1,0,3,0.0,0.0,0.2311759193970786,2
50,23,0.1,0,2,0.0,0.0,0.17131835261182532,2
50,24,0.1,0,3,0.0,0.0,0.08164601400205068,3
50,25,0.1,0,4,0.0,0.0,0.21731684244335714,3
50,26,0.1,0,3,0.0,0.0,0.1634535953723818,2
50,27,0.1,1,3,0.0,0.0,0.14851255664746144,1
50,28,0.1,1,4,0.0,10016.5322265625,0.06233539954610961,3
50,29,0.1,1,3,0.0,0.0,0.14132596679632636,2
50,30,0.1,1,2,0.0,0.0,0.15390980323324266,2
50,31,0.1,2,2,0.0,0.0,0.08927126220413711,1
50,32,0.1,2,1,0.0,0.0,0.21497763438573825,2
50,33,0.1,2,2,0.0,0.0,0.22422429256566884,3
50,34,0.1,2,1,0.0,0.0,0.241577692090034,2
50,35,0.1,3,1,0.0,0.0,0.09520993401181782,1
50,36,0.1,4,1,0.0,0.0,0.2283829418117937,1
50,37,0.1,5,1,0.0,0.0,0.2329385599364155,1
50,38,0.1,4,1,0.0,0.0,0.2440404457662701,0
50,39,0.1,5,1,0.0,0.0,0.16608377325459414,1
50,40,0.1,6,1,0.0,0.0,0.1798639376981605,1
50,41,0.1,7,1,0.0,0.0,0.15705011934906998,1
50,42,0.1,7,2,0.0,0.0,0.2035513673760786,3
50,43,0.1,8,2,0.0,0.0,0.09019128799379009,1
50,44,0.1,8,3,0.0,0.0,0.17017010851797792,3
50,45,0.1,8,2,0.0,0.0,0.13877047192589648,2
50,46,0.1,9,2,0.0,0.0,0.09578482286332411,1
50,47,0.1,8,2,0.0,0.0,0.13621973151374428,0
50,48,0.1,9,2,0.0,0.0,0.05558765611585839,1
50,49,0.1,9,3,0.0,0.0,0.1938344276940588,3
51,0,0.9,0,0,0.0,0.0,0.036255500889880755,2
51,1,0.9,1,0,0.0,0.0,0.01401026512773982,1
51,2,0.9,1,0,0.0,0.0,0.019168442213092687,2
51,3,0.9,0,0,0.0,0.0,0.017574138695634015,0
51,4,0.9,0,1,0.0,0.0,0.03484513757367647,3
51,5,0.9,0,2,0.0,0.0,0.02367962936218074,3
51,6,0.9,1,2,0.0,0.0,0.05038651848298864,1
51,7,0.9,1,3,0.0,15865.361328125,0.03646646782416304,3
51,8,0.9,2,3,0.0,0.0,0.026491061095976313,1
51,9,0.9,2,2,0.0,0.0,0.0584639613146051,2
51,10,0.9,3,2,0.0,0.0,0.04899397553032968,1
51,11,0.9,4,2,0.0,0.0,0.05135997824409818,1
51,12,0.9,3,2,0.0,0.0,0.014370050939374188,0
51,13,0.9,3,3,0.0,0.0,0.029844664141221368,3
51,14,0.9,3,2,0.0,0.0,0.02583103294099126,2
51,15,0.9,3,1,0.0,0.0,0.02681491588262725,2
51,16,0.9,3,0,0.0,0.0,0.050407283045517774,2
51,17,0.9,3,1,0.0,0.0,0.058293105277897515,3
51,18,0.9,3,0,0.0,0.0,0.04990410267168319,2
51,19,0.9,3,0,0.0,0.0,0.028001414290062213,2
51,20,0.9,3,0,0.0,0.0,0.02704473972791773,2
51,21,0.9,3,0,0.0,0.0,0.014596759293774039,2
51,22,0.9,3,1,0.0,0.0,0.05593525449816298,3
51,23,0.9,2,1,0.0,0.0,0.012238126331721774,0
51,24,0.9,3,1,0.0,0.0,0.05876110200360685,1
51,25,0.9,3,0,0.0,0.0,0.025555227095436565,2
51,26,0.9,4,0,0.0,0.0,0.031150084141778937,1
51,27,0.9,5,0,0.0,0.0,0.03507462339808499,1
51,28,0.9,5,0,0.0,0.0,0.041621991675027975,2
51,29,0.9,4,0,0.0,0.0,0.05858467857751639,0
51,30,0.9,3,0,0.0,0.0,0.03464909404412984,0
51,31,0.9,2,0,0.0,0.0,0.026563596427186698,0
51,32,0.9,2,1,0.0,0.0,0.025226855480721164,3
51,33,0.9,2,2,0.0,0.0,0.01574767018099573,3
51,34,0.9,3,2,0.0,0.0,0.05591158581049465,1
51,35,0.9,3,3,0.0,0.0,0.023038949806770723,3
51,36,0.9,3,2,0.0,0.0,0.015864542106173603,2
51,37,0.9,2,2,0.0,0.0,0.055633725812817246,0
51,38,0.9,2,1,0.0,0.0,0.030661216123239916,2
51,39,0.9,1,1,0.0,0.0,0.048986791017220255,0
51,40,0.9,2,1,0.0,0.0,0.022159084007947062,1
51,41,0.9,2,2,0.0,0.0,0.01709350891914996,3
51,42,0.9,2,1,0.0,0.0,0.029340788771721422,2
51,43,0.9,2,0,0.0,0.0,0.018291960756825827,2
51,44,0.9,3,0,0.0,0.0,0.024863013365716256,1
51,45,0.9,2,0,0.0,0.0,0.02878475804133837,0
51,46,0.9,2,0,0.0,0.0,0.026221748638012764,2
51,47,0.9,3,0,0.0,0.0,0.045616503312548545,1
51,48,0.9,2,0,0.0,0.0,0.017243468356850658,0
51,49,0.9,3,0,0.0,0.0,0.04103513241224676,1
