episode,step,oversight,pos_x,pos_y,reward,u_internal,latency,action
51,24,0.1,2,5,-2.0,0.0,0.16592080317109928,0
51,25,0.1,3,5,-2.0,0.0,0.14260877430958152,1
51,26,0.1,3,4,-2.0,0.0,0.16377693893040818,2
51,27,0.1,4,4,9999.0,0.0,0.23190623144562023,1
51,28,0.1,4,5,-2.0,0.0,0.22583334219459078,3
51,29,0.1,5,5,-2.0,0.0,0.09679705968914853,1
51,30,0.1,5,6,-2.0,0.0,0.09328089927906508,3
51,31,0.1,5,7,-2.0,0.0,0.20133835984227882,3
51,32,0.1,4,7,-2.0,22.635196685791016,0.12455392084622247,0
51,33,0.1,3,7,-2.0,0.0,0.10770960544364053,0
51,34,0.1,2,7,-2.0,0.0,0.11647783597842146,0
51,35,0.1,1,7,-2.0,0.0,0.1493118284024903,0
51,36,0.1,1,6,-2.0,0.0,0.0713098751764181,2
51,37,0.1,0,6,-2.0,14.412535667419434,0.2097588679914168,0
51,38,0.1,0,5,-2.0,0.0,0.14343896349681554,2
51,39,0.1,0,4,-2.0,0.0,0.19884509400617795,2
51,40,0.1,0,5,-2.0,0.0,0.07762853644367917,3
51,41,0.1,0,4,-2.0,0.0,0.20354908456438575,2
51,42,0.1,0,4,-2.0,10.968009948730469,0.09790030927772807,0
51,43,0.1,1,4,-2.0,0.0,0.11323880056305767,1
51,44,0.1,0,4,-2.0,10.384446144104004,0.05850673682319201,0
51,45,0.1,1,4,-2.0,0.0,0.055949899910101734,1
51,46,0.1,1,3,-2.0,0.0,0.0642058161937065,2
51,47,0.1,1,4,-2.0,0.0,0.10099760575326983,3
51,48,0.1,1,3,-2.0,0.0,0.17054119743605534,2
51,49,0.1,1,4,-2.0,0.0,0.11102282826826995,3
52,0,0.9,1,0,-2.0,0.0,0.05418902743719725,1
52,1,0.9,0,0,-2.0,7.357399940490723,0.031816285588993264,0
52,2,0.9,0,0,-2.0,7.18936014175415,0.05398249134978796,0
52,3,0.9,0,1,-2.0,0.0,0.029069977003292627,3
52,4,0.9,0,2,-2.0,0.0,0.04706111865502545,3
52,5,0.9,1,2,-2.0,0.0,0.01902458263303434,1
52,6,0.9,2,2,-2.0,0.0,0.022418137317260403,1
52,7,0.9,1,2,-2.0,0.0,0.028333635947570573,0
52,8,0.9,1,1,-2.0,6.7343950271606445,0.04605360591356509,2
52,9,0.9,0,1,-2.0,0.0,0.01696009046305511,0
52,10,0.9,0,2,-2.0,0.0,0.03935316423886762,3
52,11,0.9,0,3,-2.0,0.0,0.030352525304352812,3
52,12,0.9,0,4,-2.0,0.0,0.05474120146652664,3
52,13,0.9,0,5,-2.0,0.0,0.05146155710887593,3
52,14,0.9,0,4,-2.0,6.599641799926758,0.054022595773691943,2
52,15,0.9,0,3,-2.0,6.683922290802002,0.053626420877976415,2
52,16,0.9,1,3,-2.0,0.0,0.023751479181803814,1
52,17,0.9,1,2,-2.0,6.9009833335876465,0.021207496544109743,2
52,18,0.9,1,1,-2.0,0.0,0.0280169613763779,2
52,19,0.9,1,2,-2.0,0.0,0.02573270791501557,3
52,20,0.9,2,2,-2.0,0.0,0.014605223428760241,1
52,21,0.9,1,2,-2.0,7.463116645812988,0.02597128852949373,0
52,22,0.9,0,2,-2.0,7.5895843505859375,0.010783010249209048,0
52,23,0.9,0,2,-2.0,7.7285943031311035,0.05378726981353534,0
52,24,0.9,0,2,-2.0,7.9322919845581055,0.013821499947399188,0
52,25,0.9,0,2,-2.0,8.158145904541016,0.039042224654530604,0
52,26,0.9,0,2,-2.0,0.0,0.024200192050383824,0
52,27,0.9,0,1,-2.0,0.0,0.033006159317372614,2
52,28,0.9,0,0,-2.0,0.0,0.012337434483593816,2
52,29,0.9,0,1,-2.0,0.0,0.05865395583147484,3
52,30,0.9,0,1,-2.0,9.398186683654785,0.042745096894951165,0
52,31,0.9,0,1,-2.0,9.632251739501953,0.05573306895552978,0
52,32,0.9,0,1,-2.0,9.890928268432617,0.05766008330523347,0
52,33,0.9,0,1,-2.0,0.0,0.01606369837667155,0
52,34,0.9,0,1,-2.0,0.0,0.04947722701883357,0
52,35,0.9,0,1,-2.0,10.802919387817383,0.02377350945548011,0
52,36,0.9,1,1,-2.0,0.0,0.022091326665751525,1
52,37,0.9,0,1,-2.0,11.652424812316895,0.05830067441679864,0
52,38,0.9,1,1,-2.0,0.0,0.03745925787244472,1
52,39,0.9,2,1,-2.0,0.0,0.021099180869531407,1
52,40,0.9,1,1,-2.0,0.0,0.04349509476892504,0
52,41,0.9,1,2,-2.0,0.0,0.011518236830798053,3
52,42,0.9,0,2,-2.0,13.737156867980957,0.03497766023216452,0
52,43,0.9,1,2,-2.0,0.0,0.046304097964849564,1
52,44,0.9,0,2,-2.0,14.213118553161621,0.011356418519497943,0
52,45,0.9,0,1,-2.0,0.0,0.042055119043921625,2
52,46,0.9,0,0,-2.0,0.0,0.01746936146888284,2
52,47,0.9,0,0,-2.0,14.175479888916016,0.03863468955940367,0
52,48,0.9,0,0,-2.0,14.459564208984375,0.038205963729319926,0
52,49,0.9,1,0,-2.0,0.0,0.017142624227638684,1
53,0,0.9,0,1,-2.0,0.0,0.012041318447284524,3
53,1,0.9,0,2,-2.0,0.0,0.03296071543366896,3
53,2,0.9,0,2,-2.0,15.886911392211914,0.018080350819374223,0
53,3,0.9,0,2,-2.0,15.875419616699219,0.05201041853939116,0
53,4,0.9,0,2,-2.0,15.912504196166992,0.058768617809199994,0
53,5,0.9,1,2,-2.0,0.0,0.03686307124428956,1
53,6,0.9,0,2,-2.0,0.0,0.044435453837926894,0
53,7,0.9,1,2,-2.0,0.0,0.029190434236343134,1
53,8,0.9,0,2,-2.0,16.632274627685547,0.010423935407123499,0
53,9,0.9,0,1,-2.0,0.0,0.04734887573250647,2
53,10,0.9,0,2,-2.0,0.0,0.018585712720109046,3
53,11,0.9,0,1,-2.0,0.0,0.030157521033126154,2
53,12,0.9,0,1,-2.0,0.0,0.04389075866934854,0
53,13,0.9,0,0,-2.0,0.0,0.014148130100307407,2
53,14,0.9,0,0,-2.0,0.0,0.0347589345835398,2
53,15,0.9,0,0,-2.0,0.0,0.03636722621033444,0
53,16,0.9,0,0,-2.0,0.0,0.0578734330009134,2
53,17,0.9,0,0,-2.0,0.0,0.025390517834065193,2
53,18,0.9,1,0,-2.0,0.0,0.011262698254520328,1
53,19,0.9,2,0,-2.0,0.0,0.011247437717920453,1
53,20,0.9,2,1,-2.0,0.0,0.05489193745195264,3
53,21,0.9,2,0,-2.0,0.0,0.03781574219823938,2
53,22,0.9,2,0,-2.0,0.0,0.059092104025904826,2
53,23,0.9,1,0,-2.0,0.0,0.041484858274209786,0
53,24,0.9,0,0,-2.0,16.98815155029297,0.05177411543964843,0
53,25,0.9,0,0,-2.0,0.0,0.041101539603239874,0
53,26,0.9,1,0,-2.0,0.0,0.016716417031578987,1
53,27,0.9,1,1,-2.0,0.0,0.010190459223063428,3
53,28,0.9,2,1,-2.0,0.0,0.05459582196267347,1
53,29,0.9,1,1,-2.0,18.100082397460938,0.0418703983282897,0
53,30,0.9,0,1,-2.0,0.0,0.01309559434786067,0
53,31,0.9,0,0,-2.0,0.0,0.059446919120963206,2
53,32,0.9,0,0,-2.0,0.0,0.03696728834852051,0
53,33,0.9,0,1,-2.0,0.0,0.03045424661222669,3
53,34,0.9,0,0,-2.0,0.0,0.046256985900083585,2
53,35,0.9,1,0,-2.0,0.0,0.022937707966623786,1
53,36,0.9,0,0,-2.0,0.0,0.02993631197539963,0
53,37,0.9,1,0,-2.0,0.0,0.04322463032280814,1
53,38,0.9,0,0,-2.0,0.0,0.049202108932234055,0
53,39,0.9,0,0,-2.0,0.0,0.0480948431208457,2
53,40,0.9,0,0,-2.0,0.0,0.05047474439839902,2
53,41,0.9,0,1,-2.0,0.0,0.017899973933091708,3
53,42,0.9,0,1,-2.0,17.98039436340332,0.010163178838976175,0
53,43,0.9,0,0,-2.0,0.0,0.023445638338594768,2
53,44,0.9,0,0,-2.0,0.0,0.046397803612729924,2
53,45,0.9,1,0,-2.0,0.0,0.01727124124853481,1
53,46,0.9,1,0,-2.0,0.0,0.04466058661633286,2
53,47,0.9,1,0,-2.0,0.0,0.01694501675726001,2
53,48,0.9,2,0,-2.0,0.0,0.03810258420529715,1
53,49,0.9,3,0,-2.0,0.0,0.05669572472438357,1
54,0,0.9,0,0,-2.0,0.0,0.02056801883360196,2
54,1,0.9,0,1,-2.0,0.0,0.04593100410907115,3
54,2,0.9,0,1,-2.0,18.438690185546875,0.030313705911850515,0
54,3,0.9,0,1,-2.0,0.0,0.02652295466798331,0
54,4,0.9,0,2,-2.0,0.0,0.05961667307483922,3
54,5,0.9,0,1,-2.0,0.0,0.012390548428510048,2
54,6,0.9,0,1,-2.0,0.0,0.017534941051232687,0
54,7,0.9,0,0,-2.0,0.0,0.045606099091243454,2
54,8,0.9,0,1,-2.0,0.0,0.01726698353463741,3
54,9,0.9,0,2,-2.0,0.0,0.03042816763118701,3
54,10,0.9,1,2,-2.0,0.0,0.052464990008530506,1
54,11,0.9,0,2,-2.0,18.862159729003906,0.05854595716707953,0
54,12,0.9,0,1,-2.0,0.0,0.040280432106078436,2
54,13,0.9,0,1,-2.0,17.739715576171875,0.05667283699917763,0
54,14,0.9,0,0,-2.0,0.0,0.05006993721942465,2
54,15,0.9,0,0,-2.0,0.0,0.03476158783785792,2
54,16,0.9,1,0,-2.0,0.0,0.04327800881262596,1
54,17,0.9,1,1,-2.0,0.0,0.04918079791235704,3
54,18,0.9,0,1,-2.0,0.0,0.03577867169379206,0
54,19,0.9,0,0,-2.0,0.0,0.05176271774072668,2
54,20,0.9,0,0,-2.0,0.0,0.03792240622228858,0
54,21,0.9,0,0,-2.0,16.85401153564453,0.03704362421746221,0
54,22,0.9,0,1,-2.0,0.0,0.029383712131955682,3
54,23,0.9,0,2,-2.0,0.0,0.021791468505421713,3
54,24,0.9,0,2,-2.0,17.89359474182129,0.04451633059464062,0
54,25,0.9,0,1,-2.0,0.0,0.052887561276387184,2
54,26,0.9,0,0,-2.0,0.0,0.03083167404336904,2
54,27,0.9,0,0,-2.0,0.0,0.019775866355941064,2
54,28,0.9,0,0,-2.0,0.0,0.019746223782585233,0
54,29,0.9,0,1,-2.0,0.0,0.018775612765794262,3
54,30,0.9,0,1,-2.0,0.0,0.05372047691206089,0
54,31,0.9,0,1,-2.0,0.0,0.05426605596434847,0
54,32,0.9,0,0,-2.0,0.0,0.05854902747235006,2
54,33,0.9,0,0,-2.0,0.0,0.05178577168995614,2
54,34,0.9,0,0,-2.0,16.34524154663086,0.047287982499941324,0
54,35,0.9,0,0,-2.0,0.0,0.018153543926629653,2
54,36,0.9,0,0,-2.0,0.0,0.04603855092224634,2
54,37,0.9,1,0,-2.0,0.0,0.039273577021858276,1
54,38,0.9,0,0,-2.0,0.0,0.0512426711159676,0
54,39,0.9,0,0,-2.0,0.0,0.02707143512935417,2
54,40,0.9,0,0,-2.0,0.0,0.024187242992056802,2
54,41,0.9,0,0,-2.0,16.703126907348633,0.04575945709743375,0
54,42,0.9,1,0,-2.0,0.0,0.054575336647376266,1
54,43,0.9,0,0,-2.0,0.0,0.02530995827140746,0
54,44,0.9,1,0,-2.0,0.0,0.05596115017359971,1
54,45,0.9,1,1,-2.0,0.0,0.03724591682810507,3
54,46,0.9,1,2,-2.0,0.0,0.03479048162166013,3
54,47,0.9,0,2,-2.0,18.659025192260742,0.013827096219101673,0
54,48,0.9,0,1,-2.0,0.0,0.021484171750726342,2
54,49,0.9,0,1,-2.0,0.0,0.04368603889366575,0
55,0,0.1,0,0,-2.0,6.521610736846924,0.18109083136440846,0
55,1,0.1,0,0,-2.0,0.0,0.2198437496474976,0
55,2,0.1,0,0,-2.0,0.0,0.06986651199999877,0
55,3,0.1,0,0,-2.0,0.0,0.16533367676964655,0
55,4,0.1,1,0,-2.0,0.0,0.05184783373752631,1
55,5,0.1,1,0,-2.0,0.0,0.24605076795508296,2
55,6,0.1,1,1,-2.0,0.0,0.10829949255007237,3
55,7,0.1,2,1,-2.0,0.0,0.11730237625237457,1
55,8,0.1,1,1,-2.0,8.049825668334961,0.09422689495318333,0
55,9,0.1,0,1,-2.0,0.0,0.05116690489097771,0
55,10,0.1,0,2,-2.0,0.0,0.08091320669955325,3
55,11,0.1,0,1,-2.0,0.0,0.0844469418633198,2
55,12,0.1,0,2,-2.0,0.0,0.21587441375294103,3
55,13,0.1,1,2,-2.0,0.0,0.2431776984475047,1
55,14,0.1,0,2,-2.0,0.0,0.13360396810620714,0
55,15,0.1,0,2,-2.0,8.472807884216309,0.06933320489529748,0
55,16,0.1,0,3,-2.0,0.0,0.24981508753136605,3
55,17,0.1,0,2,-2.0,0.0,0.051326064501697743,2
55,18,0.1,0,1,-2.0,0.0,0.24070564665155192,2
55,19,0.1,0,2,-2.0,0.0,0.14750834948447225,3
55,20,0.1,0,3,-2.0,0.0,0.1495706462585264,3
55,21,0.1,0,4,-2.0,0.0,0.10050638601613247,3
55,22,0.1,0,5,-2.0,0.0,0.11511346871068331,3
55,23,0.1,0,6,-2.0,0.0,0.06512913249383455,3
55,24,0.1,0,6,-2.0,0.0,0.11571214478070918,0
55,25,0.1,1,6,-2.0,0.0,0.07225856285703683,1
55,26,0.1,0,6,-2.0,0.0,0.07466146285825125,0
55,27,0.1,0,5,-2.0,0.0,0.21300877405282792,2
55,28,0.1,0,5,-2.0,11.370145797729492,0.20564369333184906,0
55,29,0.1,0,5,-2.0,11.472521781921387,0.13961486288119518,0
55,30,0.1,0,5,-2.0,0.0,0.1713611910157902,0
55,31,0.1,1,5,-2.0,0.0,0.24312806282330673,1
55,32,0.1,2,5,-2.0,0.0,0.10122087057272194,1
55,33,0.1,1,5,-2.0,12.747652053833008,0.09581193028252524,0
55,34,0.1,0,5,-2.0,12.537483215332031,0.07390538436291255,0
55,35,0.1,0,6,-2.0,0.0,0.21706773078034147,3
55,36,0.1,0,6,-2.0,13.313976287841797,0.11072949987876633,0
55,37,0.1,1,6,-2.0,0.0,0.07456808833695117,1
55,38,0.1,0,6,-2.0,14.005457878112793,0.07207877453127698,0
55,39,0.1,0,7,-2.0,0.0,0.23686070616373123,3
55,40,0.1,0,6,-2.0,0.0,0.06850054130197113,2
55,41,0.1,0,6,-2.0,0.0,0.1117120775119984,0
55,42,0.1,0,5,-2.0,0.0,0.21568627902378074,2
55,43,0.1,0,5,-2.0,0.0,0.05754548370612991,0
55,44,0.1,0,5,-2.0,13.381697654724121,0.08697126045353268,0
55,45,0.1,0,5,-2.0,13.515920639038086,0.061375011553947936,0
55,46,0.1,0,5,-2.0,0.0,0.2496895170997689,0
55,47,0.1,1,5,-2.0,0.0,0.09069643588186488,1
55,48,0.1,1,4,-2.0,0.0,0.19846894540130616,2
55,49,0.1,1,5,-2.0,0.0,0.0764494541653325,3
56,0,0.1,1,0,-2.0,0.0,0.12268418610678865,1
56,1,0.1,0,0,-2.0,0.0,0.1354791109335855,0
56,2,0.1,0,1,-2.0,0.0,0.10656356498880204,3
56,3,0.1,1,1,-2.0,0.0,0.1082083722084968,1
56,4,0.1,1,2,-2.0,0.0,0.20478143767861745,3
56,5,0.1,2,2,-2.0,0.0,0.14007627979000226,1
56,6,0.1,1,2,-2.0,0.0,0.2028821850327987,0
56,7,0.1,0,2,-2.0,12.009568214416504,0.16823916027270924,0
56,8,0.1,0,2,-2.0,0.0,0.09941299492381024,0
56,9,0.1,0,2,-2.0,11.730864524841309,0.23262137583151216,0
56,10,0.1,1,2,-2.0,0.0,0.11701483863151588,1
56,11,0.1,1,3,-2.0,0.0,0.1501510556866095,3
56,12,0.1,1,4,-2.0,0.0,0.19676128377093904,3
56,13,0.1,1,3,-2.0,0.0,0.2427113469838192,2
56,14,0.1,1,4,-2.0,0.0,0.09172383556926818,3
56,15,0.1,0,4,-2.0,14.935539245605469,0.24791119695593417,0
56,16,0.1,0,4,-2.0,14.50940990447998,0.12105311073135705,0
56,17,0.1,0,3,-2.0,0.0,0.10485573193576812,2
56,18,0.1,0,3,-2.0,13.418770790100098,0.08964740336778983,0
56,19,0.1,0,3,-2.0,13.480772972106934,0.15767742449826028,0
56,20,0.1,0,2,-2.0,0.0,0.052353734300644654,2
56,21,0.1,0,2,-2.0,0.0,0.09959623320977783,0
56,22,0.1,0,1,-2.0,0.0,0.14794400752304204,2
56,23,0.1,0,1,-2.0,11.30773639678955,0.09245442658864891,0
56,24,0.1,0,2,-2.0,0.0,0.11964330243032512,3
56,25,0.1,0,2,-2.0,12.679150581359863,0.2287734202692962,0
56,26,0.1,0,2,-2.0,12.747437477111816,0.05859464255199751,0
56,27,0.1,0,1,-2.0,0.0,0.162198371393316,2
56,28,0.1,0,2,-2.0,0.0,0.1547557139996531,3
56,29,0.1,0,3,-2.0,0.0,0.14376815891709874,3
56,30,0.1,0,3,-2.0,14.269743919372559,0.24120192695206144,0
56,31,0.1,0,4,-2.0,0.0,0.23995884245459898,3
56,32,0.1,0,4,-2.0,15.632949829101562,0.13062400751077288,0
56,33,0.1,0,4,-2.0,0.0,0.16343234189394917,0
56,34,0.1,0,4,-2.0,15.735089302062988,0.17512253577962028,0
56,35,0.1,0,4,-2.0,15.81202220916748,0.10593538022856737,0
56,36,0.1,0,5,-2.0,0.0,0.087790276629406,3
56,37,0.1,0,5,-2.0,0.0,0.10205939320868168,0
56,38,0.1,1,5,-2.0,0.0,0.22774701188795243,1
56,39,0.1,0,5,-2.0,0.0,0.05422807231539398,0
56,40,0.1,0,4,-2.0,0.0,0.07385700318478775,2
56,41,0.1,0,5,-2.0,0.0,0.06447271156896602,3
56,42,0.1,0,5,-2.0,17.623836517333984,0.19733193985790037,0
56,43,0.1,0,6,-2.0,0.0,0.055714121587586686,3
56,44,0.1,0,6,-2.0,0.0,0.1732173782695433,0
56,45,0.1,1,6,-2.0,0.0,0.20270971204891253,1
56,46,0.1,1,7,-2.0,0.0,0.14077048426367722,3
56,47,0.1,0,7,-2.0,20.871055603027344,0.24114557662968683,0
56,48,0.1,0,7,-2.0,20.360107421875,0.15336178079824447,0
56,49,0.1,0,7,-2.0,20.372291564941406,0.23993433307731155,0
57,0,0.1,1,0,-2.0,0.0,0.06170135873602374,1
57,1,0.1,2,0,-2.0,0.0,0.17891881540316557,1
57,2,0.1,2,0,-2.0,0.0,0.20821189025713432,2
57,3,0.1,2,0,-2.0,0.0,0.08001009385548952,2
57,4,0.1,2,1,-2.0,0.0,0.13171068863079327,3
57,5,0.1,2,2,-2.0,0.0,0.23525612932077938,3
57,6,0.1,1,2,-2.0,0.0,0.1962585859905599,0
57,7,0.1,1,3,-2.0,0.0,0.08032700615373954,3
57,8,0.1,0,3,-2.0,15.788192749023438,0.15048703650501694,0
57,9,0.1,0,3,-2.0,0.0,0.2205082324427044,0
57,10,0.1,0,2,-2.0,0.0,0.06547921624004677,2
57,11,0.1,0,2,-2.0,13.99594783782959,0.06102205800122884,0
57,12,0.1,0,3,-2.0,0.0,0.1090745910625596,3
57,13,0.1,0,3,-2.0,15.472329139709473,0.09525076357173834,0
57,14,0.1,0,3,-2.0,15.512978553771973,0.16393427525296161,0
57,15,0.1,0,3,-2.0,15.567152976989746,0.20671336274952617,0
57,16,0.1,0,3,-2.0,0.0,0.1400269508361251,0
57,17,0.1,1,3,-2.0,0.0,0.21571578523925855,1
57,18,0.1,1,2,-2.0,0.0,0.1383178121302401,2
57,19,0.1,1,3,-2.0,0.0,0.24936274469681263,3
57,20,0.1,0,3,-2.0,0.0,0.1410785029306742,0
57,21,0.1,0,2,-2.0,0.0,0.08271155984770848,2
57,22,0.1,1,2,-2.0,0.0,0.18584750221296875,1
57,23,0.1,2,2,-2.0,0.0,0.12580270978168945,1
57,24,0.1,1,2,-2.0,0.0,0.2059502111351153,0
57,25,0.1,0,2,-2.0,15.2820463180542,0.1177049589472296,0
57,26,0.1,1,2,-2.0,0.0,0.2014085926659977,1
57,27,0.1,1,1,-2.0,0.0,0.22724189352625263,2
57,28,0.1,1,0,-2.0,0.0,0.1841716875492086,2
57,29,0.1,1,1,-2.0,0.0,0.12898191363848582,3
57,30,0.1,1,2,-2.0,0.0,0.060643077761906895,3
57,31,0.1,0,2,-2.0,15.690083503723145,0.18274524582270552,0
57,32,0.1,0,1,-2.0,0.0,0.18560988334567247,2
57,33,0.1,0,0,-2.0,0.0,0.16284830806558265,2
57,34,0.1,0,0,-2.0,0.0,0.17650015583311218,0
57,35,0.1,0,1,-2.0,0.0,0.07554573971833337,3
57,36,0.1,0,2,-2.0,0.0,0.17509672381710012,3
57,37,0.1,0,2,-2.0,0.0,0.17179759826851884,0
57,38,0.1,1,2,-2.0,0.0,0.1660198380902776,1
57,39,0.1,0,2,-2.0,15.967691421508789,0.22080726897335895,0
57,40,0.1,0,3,-2.0,0.0,0.20039067619391293,3
57,41,0.1,0,4,-2.0,0.0,0.1909626297305798,3
57,42,0.1,0,3,-2.0,0.0,0.24442358216181653,2
57,43,0.1,0,4,-2.0,0.0,0.05869397490542194,3
57,44,0.1,0,4,-2.0,0.0,0.13138889265322135,0
57,45,0.1,0,4,-2.0,0.0,0.059582388051910164,0
57,46,0.1,1,4,-2.0,0.0,0.22662598399607514,1
57,47,0.1,1,5,-2.0,0.0,0.22789067507618171,3
57,48,0.1,0,5,-2.0,20.53972816467285,0.13098516462842427,0
57,49,0.1,1,5,-2.0,0.0,0.15498850460156993,1
58,0,0.9,0,0,-2.0,0.0,0.05122118272530624,0
58,1,0.9,0,0,-2.0,25.082311630249023,0.01527950166828734,0
58,2,0.9,0,0,-2.0,0.0,0.02692784368202987,0
58,3,0.9,0,0,-2.0,25.19940757751465,0.03964356729449675,0
58,4,0.9,0,0,-2.0,0.0,0.04642625023616336,0
58,5,0.9,1,0,-2.0,0.0,0.030543901470925054,1
58,6,0.9,2,0,-2.0,0.0,0.020525537195418844,1
58,7,0.9,3,0,-2.0,0.0,0.01813961768195677,1
58,8,0.9,2,0,-2.0,27.357738494873047,0.035700593854414306,0
58,9,0.9,2,0,-2.0,0.0,0.014835098161998636,2
58,10,0.9,2,0,-2.0,0.0,0.04968761209820647,2
58,11,0.9,1,0,-2.0,27.2286319732666,0.031140166398597305,0
58,12,0.9,0,0,-2.0,0.0,0.036781432510774995,0
58,13,0.9,0,0,-2.0,0.0,0.025554405094302617,0
58,14,0.9,0,0,-2.0,0.0,0.02114028710907983,2
58,15,0.9,0,0,-2.0,26.705791473388672,0.04098842877313245,0
58,16,0.9,0,0,-2.0,0.0,0.015573911797238946,0
58,17,0.9,0,0,-2.0,27.055789947509766,0.04631741366409806,0
58,18,0.9,1,0,-2.0,0.0,0.016659058814562526,1
58,19,0.9,0,0,-2.0,28.04425048828125,0.015388213399189901,0
58,20,0.9,1,0,-2.0,0.0,0.0422929850068806,1
58,21,0.9,1,0,-2.0,0.0,0.018300639774065916,2
58,22,0.9,1,1,-2.0,0.0,0.02548776466383246,3
