episode,step,oversight,pos_x,pos_y,has_treasure,action,reward,R_internal,R_social,R_penalty,R_shaping_bonus,is_conflict,is_exploring,greed_best_action,comp_best_action,action_str
1,0,0.883313064393169,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,1,0.883313064393169,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,2,0.883313064393169,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,3,0.883313064393169,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,4,0.883313064393169,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,5,0.883313064393169,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,6,0.883313064393169,0,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,7,0.883313064393169,0,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,8,0.883313064393169,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,9,0.883313064393169,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,10,0.883313064393169,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,11,0.883313064393169,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
1,12,0.883313064393169,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
1,13,0.883313064393169,0,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,14,0.883313064393169,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,15,0.883313064393169,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,16,0.883313064393169,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,17,0.883313064393169,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,18,0.883313064393169,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,19,0.883313064393169,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
1,20,0.883313064393169,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
1,21,0.883313064393169,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
1,22,0.883313064393169,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
1,23,0.883313064393169,2,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
1,24,0.883313064393169,3,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,down
1,25,0.883313064393169,4,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,26,0.883313064393169,3,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
1,27,0.883313064393169,4,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,28,0.883313064393169,5,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,29,0.883313064393169,5,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
1,30,0.883313064393169,6,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,31,0.883313064393169,6,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
1,32,0.883313064393169,7,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,33,0.883313064393169,7,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
1,34,0.883313064393169,8,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,35,0.883313064393169,7,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
1,36,0.883313064393169,7,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
1,37,0.883313064393169,7,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
1,38,0.883313064393169,6,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
1,39,0.883313064393169,6,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
1,40,0.883313064393169,7,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,41,0.883313064393169,8,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,42,0.883313064393169,7,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
1,43,0.883313064393169,8,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,44,0.883313064393169,7,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
1,45,0.883313064393169,7,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
1,46,0.883313064393169,6,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
1,47,0.883313064393169,5,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
1,48,0.883313064393169,5,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
1,49,0.883313064393169,5,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
1,50,0.883313064393169,5,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
1,51,0.883313064393169,6,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,52,0.883313064393169,6,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
1,53,0.883313064393169,5,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
1,54,0.883313064393169,6,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,55,0.883313064393169,7,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
1,56,0.883313064393169,7,1,0,3,-1.5,0.0,0.0,0.0,0.5,0,0,right,right,right
1,57,0.883313064393169,7,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
1,58,0.883313064393169,6,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
1,59,0.883313064393169,7,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
2,0,0.7026075431870193,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,1,0.7026075431870193,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,2,0.7026075431870193,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,3,0.7026075431870193,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,4,0.7026075431870193,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,5,0.7026075431870193,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,6,0.7026075431870193,0,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,7,0.7026075431870193,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,8,0.7026075431870193,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,9,0.7026075431870193,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,10,0.7026075431870193,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,11,0.7026075431870193,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,12,0.7026075431870193,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,13,0.7026075431870193,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,14,0.7026075431870193,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,15,0.7026075431870193,1,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,16,0.7026075431870193,1,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,17,0.7026075431870193,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,18,0.7026075431870193,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,19,0.7026075431870193,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,20,0.7026075431870193,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,21,0.7026075431870193,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,22,0.7026075431870193,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,23,0.7026075431870193,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,24,0.7026075431870193,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,25,0.7026075431870193,0,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,26,0.7026075431870193,0,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,27,0.7026075431870193,0,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,28,0.7026075431870193,0,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,29,0.7026075431870193,0,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,30,0.7026075431870193,0,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,31,0.7026075431870193,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,32,0.7026075431870193,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,33,0.7026075431870193,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,34,0.7026075431870193,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,35,0.7026075431870193,1,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,36,0.7026075431870193,1,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,37,0.7026075431870193,0,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,38,0.7026075431870193,0,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
2,39,0.7026075431870193,0,3,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,40,0.7026075431870193,0,3,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
2,41,0.7026075431870193,0,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
2,42,0.7026075431870193,1,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,43,0.7026075431870193,2,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
2,44,0.7026075431870193,2,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
2,45,0.7026075431870193,2,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,left
2,46,0.7026075431870193,2,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,left
2,47,0.7026075431870193,2,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,left
2,48,0.7026075431870193,2,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,right
2,49,0.7026075431870193,3,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,down
2,50,0.7026075431870193,2,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
2,51,0.7026075431870193,2,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,right
2,52,0.7026075431870193,2,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
2,53,0.7026075431870193,3,3,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,down
2,54,0.7026075431870193,4,3,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
2,55,0.7026075431870193,4,4,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
2,56,0.7026075431870193,3,4,1,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
2,57,0.7026075431870193,3,5,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
2,58,0.7026075431870193,4,5,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,down
2,59,0.7026075431870193,4,6,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
3,0,0.9180590377735804,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,1,0.9180590377735804,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,2,0.9180590377735804,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,3,0.9180590377735804,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
3,4,0.9180590377735804,1,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
3,5,0.9180590377735804,0,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,6,0.9180590377735804,0,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,7,0.9180590377735804,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
3,8,0.9180590377735804,0,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,9,0.9180590377735804,0,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
3,10,0.9180590377735804,1,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
3,11,0.9180590377735804,1,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,12,0.9180590377735804,0,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
3,13,0.9180590377735804,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,14,0.9180590377735804,0,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,15,0.9180590377735804,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
3,16,0.9180590377735804,0,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
3,17,0.9180590377735804,0,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,18,0.9180590377735804,1,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
3,19,0.9180590377735804,2,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
3,20,0.9180590377735804,2,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,right
3,21,0.9180590377735804,2,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,22,0.9180590377735804,2,4,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,23,0.9180590377735804,2,5,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,24,0.9180590377735804,2,4,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
3,25,0.9180590377735804,2,3,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
3,26,0.9180590377735804,3,3,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,down
3,27,0.9180590377735804,3,4,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
3,28,0.9180590377735804,3,5,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,29,0.9180590377735804,4,5,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,down
3,30,0.9180590377735804,3,5,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
3,31,0.9180590377735804,4,5,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,down
3,32,0.9180590377735804,4,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
3,33,0.9180590377735804,4,7,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
3,34,0.9180590377735804,4,6,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
3,35,0.9180590377735804,4,5,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
3,36,0.9180590377735804,5,5,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
3,37,0.9180590377735804,5,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
3,38,0.9180590377735804,6,6,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
3,39,0.9180590377735804,5,6,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,up,right,up
3,40,0.9180590377735804,6,6,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
3,41,0.9180590377735804,5,6,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,up,right,up
3,42,0.9180590377735804,5,7,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
3,43,0.9180590377735804,6,7,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,down
3,44,0.9180590377735804,6,6,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,up,down,left
3,45,0.9180590377735804,6,5,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,up,right,left
3,46,0.9180590377735804,6,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
3,47,0.9180590377735804,7,6,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,up,right,down
3,48,0.9180590377735804,7,5,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,up,right,left
3,49,0.9180590377735804,7,4,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,up,right,left
3,50,0.9180590377735804,6,4,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,up,right,up
3,51,0.9180590377735804,6,3,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
3,52,0.9180590377735804,5,3,0,0,-2.0,0.0,0.0,0.0,0.0,0,0,right,right,up
3,53,0.9180590377735804,5,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
3,54,0.9180590377735804,5,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
3,55,0.9180590377735804,6,3,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
3,56,0.9180590377735804,6,4,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
3,57,0.9180590377735804,6,5,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
3,58,0.9180590377735804,7,5,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
3,59,0.9180590377735804,7,6,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,up,right,right
4,0,0.8747571371206336,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,1,0.8747571371206336,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
4,2,0.8747571371206336,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,up
4,3,0.8747571371206336,1,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,4,0.8747571371206336,2,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
4,5,0.8747571371206336,2,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,right
4,6,0.8747571371206336,2,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,left
4,7,0.8747571371206336,2,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,left
4,8,0.8747571371206336,2,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,left
4,9,0.8747571371206336,2,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,left
4,10,0.8747571371206336,3,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,down
4,11,0.8747571371206336,4,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,12,0.8747571371206336,5,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,13,0.8747571371206336,5,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,14,0.8747571371206336,5,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,15,0.8747571371206336,5,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,16,0.8747571371206336,4,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,17,0.8747571371206336,4,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,18,0.8747571371206336,5,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,19,0.8747571371206336,6,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,20,0.8747571371206336,6,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,21,0.8747571371206336,7,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,22,0.8747571371206336,7,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,23,0.8747571371206336,7,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,24,0.8747571371206336,7,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,25,0.8747571371206336,6,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,26,0.8747571371206336,5,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,27,0.8747571371206336,5,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,28,0.8747571371206336,5,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,29,0.8747571371206336,5,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,30,0.8747571371206336,5,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,31,0.8747571371206336,6,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,32,0.8747571371206336,6,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,33,0.8747571371206336,7,0,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,34,0.8747571371206336,6,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,35,0.8747571371206336,6,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,36,0.8747571371206336,6,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,37,0.8747571371206336,5,0,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,38,0.8747571371206336,5,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,39,0.8747571371206336,5,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,40,0.8747571371206336,5,0,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,41,0.8747571371206336,5,1,0,3,-1.5,0.0,0.0,0.0,0.5,0,0,right,right,right
4,42,0.8747571371206336,5,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,43,0.8747571371206336,4,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,44,0.8747571371206336,3,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,45,0.8747571371206336,4,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,46,0.8747571371206336,4,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,47,0.8747571371206336,4,4,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,48,0.8747571371206336,4,3,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,49,0.8747571371206336,4,2,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,50,0.8747571371206336,4,1,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,51,0.8747571371206336,5,1,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,52,0.8747571371206336,6,1,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,53,0.8747571371206336,5,1,1,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,54,0.8747571371206336,4,1,1,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
4,55,0.8747571371206336,5,1,1,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
4,56,0.8747571371206336,5,0,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,57,0.8747571371206336,5,1,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
4,58,0.8747571371206336,5,0,1,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
4,59,0.8747571371206336,4,0,1,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
5,0,0.9412388461104477,0,1,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,1,0.9412388461104477,0,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,2,0.9412388461104477,1,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
5,3,0.9412388461104477,1,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,right
5,4,0.9412388461104477,1,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
5,5,0.9412388461104477,1,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,left
5,6,0.9412388461104477,2,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,down,down
5,7,0.9412388461104477,3,1,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,down
5,8,0.9412388461104477,3,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
5,9,0.9412388461104477,3,1,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
5,10,0.9412388461104477,2,1,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
5,11,0.9412388461104477,2,2,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,down,right
5,12,0.9412388461104477,2,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,right
5,13,0.9412388461104477,2,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,left
5,14,0.9412388461104477,3,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,down,right,down
5,15,0.9412388461104477,4,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,0,right,right,down
5,16,0.9412388461104477,5,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
5,17,0.9412388461104477,4,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
5,18,0.9412388461104477,5,2,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
5,19,0.9412388461104477,4,2,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
5,20,0.9412388461104477,4,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
5,21,0.9412388461104477,5,3,0,1,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,down
5,22,0.9412388461104477,5,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
5,23,0.9412388461104477,5,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
5,24,0.9412388461104477,4,3,0,0,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,up
5,25,0.9412388461104477,4,2,0,2,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,left
5,26,0.9412388461104477,4,3,0,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
5,27,0.9412388461104477,4,4,1,3,-2.0,0.0,0.0,0.0,0.0,0,1,right,right,right
